id,abstract,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2020302430,"The importance of organizational agility in a competitive environment is nowadays widely recognized and accepted. However, despite this awareness, the availability of tools and methods that support an organization in assessing and improving their organizational agility is scarce. Therefore, this study introduces the Organizational Agility Maturity Model in order to provide an easy-to-use yet powerful assessment tool for organizations in the software and IT service industry. Based on a design science research approach with a comprehensive literature review and an empirical investigation utilizing factor analysis, both scientific rigor as well as practical relevance is ensured. The applicability is further demonstrated by a cluster analysis identifying patterns of organizational agility that fit to the maturity model. The Organizational Agility Maturity Model further contributes to the field by providing a theoretically and empirically grounded structure of organizational agility supporting the efforts of developing a common understanding of the concept.",Roy Wendler,https://openalex.org/A5002091783,,DE,TU Dresden,https://openalex.org/I78650965,True,57,https://openalex.org/I78650965,Development of the Organizational Agility Maturity Model,https://doi.org/10.15439/2014f79,,8.23076926,False,en,True,diamond,Annals of Computer Science and Information Systems,https://openalex.org/S4220651875,2300-5963,conference,Collaboration in agile enterprises,2014-09-29,2014,article
https://openalex.org/W1965359627,,Acklesh Prasad|Peter Green,https://openalex.org/A5079430302|https://openalex.org/A5036395846,https://orcid.org/0000-0003-0581-0259|https://orcid.org/0000-0002-5701-0168,AU|,Queensland University of Technology|,https://openalex.org/I160993911|,True|False,55,https://openalex.org/I160993911,Organizational Competencies and Dynamic Accounting Information System Capability: Impact on AIS Processes and Firm Performance,https://doi.org/10.2308/isys-51127,,8.14353953,False,en,False,closed,Journal of Information Systems,https://openalex.org/S82262387,0888-7985,journal,Big Data and Business Intelligence,2015-04-01,2015,article
https://openalex.org/W2405078130,,Yi Wang|Si Shi|Saggi Nevo|Shaorui Li|Yang Chen,https://openalex.org/A5100785191|https://openalex.org/A5029405100|https://openalex.org/A5055873328|https://openalex.org/A5040339942|https://openalex.org/A5100350508,https://orcid.org/0000-0003-1239-5591|https://orcid.org/0000-0002-1819-7038|https://orcid.org/0000-0002-4195-6733||https://orcid.org/0009-0001-6235-685X,CN|CN|US|CN|CN,"Shantou University|Southwestern University of Finance and Economics|University at Albany, State University of New York|Southwestern University of Finance and Economics|Southwestern University of Finance and Economics",https://openalex.org/I32574673|https://openalex.org/I204831749|https://openalex.org/I392282|https://openalex.org/I204831749|https://openalex.org/I204831749,False|False|False|True|False,48,https://openalex.org/I204831749,The interaction effect of IT assets and IT management on firm performance: A systems perspective,https://doi.org/10.1016/j.ijinfomgt.2015.06.006,,3.56279855,False,en,False,closed,International Journal of Information Management,https://openalex.org/S189354248,0268-4012,journal,Information Technology Governance and Strategy,2015-07-20,2015,article
https://openalex.org/W1561863071,,Shan Liu|Zhaohua Deng,https://openalex.org/A5100449792|https://openalex.org/A5053348021,https://orcid.org/0000-0002-1846-3789|https://orcid.org/0000-0002-7744-7818,CN|CN,Wuhan University|Huazhong University of Science and Technology,https://openalex.org/I37461747|https://openalex.org/I47720641,True|False,45,https://openalex.org/I37461747,Understanding knowledge management capability in business process outsourcing,https://doi.org/10.1108/md-04-2014-0197,National Science Foundation|National Natural Science Foundation of China,8.65251076,False,en,False,closed,Management Decision,https://openalex.org/S154010748,0025-1747,journal,Outsourcing and Supply Chain Management,2015-02-04,2015,article
https://openalex.org/W2086460423,,Shih‐Wei Chou|Angsana A. Techatassanasoontorn|I-Hua Hung,https://openalex.org/A5080443031|https://openalex.org/A5003176625|https://openalex.org/A5036485708,https://orcid.org/0000-0001-6449-3172|https://orcid.org/0000-0002-4942-0802|,TW|NZ|TW,National Kaohsiung First University of Science and Technology|Auckland University of Technology|Min-Hwei College of Health Care Management,https://openalex.org/I109289231|https://openalex.org/I39854758|https://openalex.org/I4210108002,True|False|False,41,https://openalex.org/I109289231,Understanding commitment in business process outsourcing relationships,https://doi.org/10.1016/j.im.2014.10.003,,6.40428612,False,en,False,closed,Information & Management,https://openalex.org/S38883057,0378-7206,journal,Outsourcing and Supply Chain Management,2014-10-27,2014,article
https://openalex.org/W1512861979,,Rieke Bärenfänger|Boris Otto,https://openalex.org/A5041901339|https://openalex.org/A5066585065,|https://orcid.org/0000-0003-3189-9461,CH|DE,University of St. Gallen|TU Dortmund University,https://openalex.org/I202963720|https://openalex.org/I200332995,True|False,35,https://openalex.org/I202963720,Proposing a Capability Perspective on Digital Business Models,https://doi.org/10.1109/cbi.2015.18,,4.26713368,False,en,False,closed,,,,,Service and Product Innovation,2015-07-01,2015,article
https://openalex.org/W1974718914,"This article posits a framework that illustrates how the concepts of strategic agility and cause-related marketing are synthesised in order to generate a sustainable competitive advantage through superior brand awareness and positive corporate reputation. In addition, this paper reflects how CRM and strategic agility, in the context of creating and sustaining a competitive advantage in a hyper-dynamic environment, can complement and magnify each other's traditional context of analysis. Moreover, this article appears to be the first of its kind to theoretically examine the dynamics implied by synthesising these, so far, distinct concepts. In conclusion, the authors posit a set of research directions designed to enable scholars to further advance the integration of strategic agility and CRM from both problem-driven theory development as well as theory-driven practice management perspectives. Copyright © 2013 Inderscience Enterprises Ltd.",Michael Christofi|Hans Ruediger Kaufmann|Demetris Vrontis|Erasmia Leonidou,https://openalex.org/A5003399342|https://openalex.org/A5031985496|https://openalex.org/A5040844824|https://openalex.org/A5049799518,https://orcid.org/0000-0002-7457-2701||https://orcid.org/0000-0001-7570-6241|https://orcid.org/0000-0001-5123-4585,|CY|CY|,|University of Nicosia|University of Nicosia|,|https://openalex.org/I17389662|https://openalex.org/I17389662|,True|False|False|False,32,,Cause-related marketing and strategic agility: an integrated framework for gaining the competitive advantage,https://doi.org/10.1504/wremsd.2013.056758,,0.73136805,False,en,True,green,World Review of Entrepreneurship Management and Sustainable Development,https://openalex.org/S126582591,1746-0573,journal,Corporate Identity and Reputation,2013-01-01,2013,article
https://openalex.org/W1488946449,,David Gligor,https://openalex.org/A5052166610,https://orcid.org/0000-0003-0819-4754,US,University of Tennessee at Knoxville,https://openalex.org/I75027704,True,28,https://openalex.org/I75027704,"The Concept of Supply Chain Agility: Conceptualization, Antecedents, and the Impact on Firm Performance",,,1.83388122,False,en,False,closed,,,,,Quality and Supply Management,2014-01-27,2014,book
https://openalex.org/W1236288148,,Lin Jia|Dianne J. Hall|Jiahe Song,https://openalex.org/A5084452644|https://openalex.org/A5102819316|https://openalex.org/A5057988002,https://orcid.org/0000-0003-2731-853X|https://orcid.org/0000-0002-6454-2146|https://orcid.org/0000-0003-1488-5025,CN|US|US,Beijing Institute of Technology|Auburn University|Auburn University,https://openalex.org/I125839683|https://openalex.org/I82497590|https://openalex.org/I82497590,True|False|False,24,https://openalex.org/I125839683,The conceptualization of data-driven decision making capability,,,2.03588488,False,en,False,closed,AIS Electronic Library (AISeL) (Association for Information Systems),https://openalex.org/S4306401274,,repository,Big Data and Business Intelligence,2015-01-01,2015,article
https://openalex.org/W1886336091,,Mona Rashidirad|Ebrahim Soltani|Hamid Salimian,https://openalex.org/A5073939406|https://openalex.org/A5077598979|https://openalex.org/A5006590905,https://orcid.org/0000-0001-7536-195X|https://orcid.org/0000-0002-8925-2858|,||,,,True|False|False,20,,Do Contextual Factors Matter? A Missing Link Between Competitive Strategies–Dynamic Capabilities Alignment and e‐Business Value,https://doi.org/10.1002/jsc.1961,,9.50997109,False,en,False,closed,Strategic Change,https://openalex.org/S141901250,1086-1718,journal,Innovation and Knowledge Management,2014-02-01,2014,article
https://openalex.org/W1886491354,,Shin‐Yuan Hung|Jacob Chia-An Tsai|Wen-Ting Lee|Patrick Y.K. Chau,https://openalex.org/A5110283630|https://openalex.org/A5101564367|https://openalex.org/A5052080074|https://openalex.org/A5091281072,|https://orcid.org/0000-0001-6239-3872||https://orcid.org/0000-0002-6890-8010,TW|TW|TW|HK,National Chung Cheng University|National Chung Cheng University|National Chung Cheng University|University of Hong Kong,https://openalex.org/I148099254|https://openalex.org/I148099254|https://openalex.org/I148099254|https://openalex.org/I889458895,True|False|False|False,19,https://openalex.org/I148099254,"Knowledge management implementation, business process, and market relationship outcomes",https://doi.org/10.1108/itp-12-2013-0209,,5.27270482,False,en,False,closed,Information Technology and People,https://openalex.org/S185256354,0959-3845,journal,Knowledge Management and Sharing,2015-08-03,2015,article
https://openalex.org/W2503593740,,Viviane S. Lopuch|Daniel Cochece Davis,https://openalex.org/A5036398042|https://openalex.org/A5065437561,|https://orcid.org/0000-0003-0146-7107,US|US,Marist College|Illinois State University,https://openalex.org/I926137907|https://openalex.org/I47301684,True|False,8,https://openalex.org/I926137907,The Role and Value of Diversity to Learning Organizations and Innovation,https://doi.org/10.4018/978-1-4666-6006-9.ch011,,8.57060418,False,en,False,closed,Advances in human resources management and organizational development book series,https://openalex.org/S4210193652,2327-3372,book series,Organizational Learning and Leadership,2014-05-30,2014,book-chapter
https://openalex.org/W1995471977,,Hüseyi̇n Tanriverdi̇|Vahap Bülent Uysal,https://openalex.org/A5081877214|https://openalex.org/A5017108952,https://orcid.org/0000-0002-6958-4310|,|,,,True|False,38,,When IT capabilities are not scale-free in merger and acquisition integrations: how do capital markets react to IT capability asymmetries between acquirer and target?,https://doi.org/10.1057/ejis.2013.22,,6.57638191,False,en,False,closed,European Journal of Information Systems,https://openalex.org/S116712389,0960-085X,journal,Corporate Finance and Governance,2013-08-06,2013,article
https://openalex.org/W2004019063,,Andreja Habjan|Constantine Andriopoulos|Manto Gotsi,https://openalex.org/A5088931683|https://openalex.org/A5050623947|https://openalex.org/A5031063331,|https://orcid.org/0000-0002-6926-3146|https://orcid.org/0000-0003-2986-7567,||,,,False|True|False,33,,The role of GPS-enabled information in transforming operational decision making: an exploratory study,https://doi.org/10.1057/ejis.2014.2,,5.3369051,False,en,False,closed,European Journal of Information Systems,https://openalex.org/S116712389,0960-085X,journal,Information Technology Governance and Strategy,2014-02-25,2014,article
https://openalex.org/W1196287705,,Maryam Ghasemaghaei|Khaled Hassanein|Ofir Turel,https://openalex.org/A5043268764|https://openalex.org/A5050421385|https://openalex.org/A5020472362,https://orcid.org/0000-0001-7854-3177|https://orcid.org/0000-0002-5902-1717|https://orcid.org/0000-0002-6374-6382,CA|CA|US,"McMaster University|McMaster University|California State University, Fullerton",https://openalex.org/I98251732|https://openalex.org/I98251732|https://openalex.org/I142934699,True|False|False,23,https://openalex.org/I98251732,Impacts of Big Data Analytics on Organizations: A Resource Fit Perspective,,,3.05382733,False,en,False,closed,AIS Electronic Library (AISeL) (Association for Information Systems),https://openalex.org/S4306401274,,repository,Big Data and Business Intelligence,2015-01-01,2015,article
https://openalex.org/W1198410920,"Big data are challenging organizations to find a thoughtful, holistic approach to data, analysis and information management to facilitate timely and sound decisions making, and in turn to gain competitive advantages. Managing big data is not a simple technical issue, but a complex managerial and strategic one. To achieve the vast potential of big data not only will enterprise IT architectures need to change, firms also need a new strategy, a new mind set, and a capability to deal with unexpected environmental turbulence. In this paper, we present a conceptual model and a novel analysis method, fuzzy set Qualitative Comparative Analysis to model interdependent non-linear relationships among elements and outcomes. We posit that data management strategy, big data competences, IT capability and organization improvisational capability are interdependent and mutual reinforcing that form a network of nonlinear influential factors for firm decision quality and in turn, performance.",LeeAnn Kung|Hsiang‐Jui Kung|L. Allison Jones‐Farmer|Yichuan Wang,https://openalex.org/A5015527761|https://openalex.org/A5109306491|https://openalex.org/A5041135198|https://openalex.org/A5071592530,https://orcid.org/0000-0002-0568-980X||https://orcid.org/0000-0002-1529-1133|https://orcid.org/0000-0003-1575-0245,|US|US|US,|Georgia Southern University|Miami University|Auburn University,|https://openalex.org/I39815113|https://openalex.org/I83328450|https://openalex.org/I82497590,True|False|False|False,23,,Managing Big Data for Firm Performance: a Configurational Approach,https://doi.org/10.13140/rg.2.1.4847.9843,,9.97828363,False,en,True,gold,AIS Electronic Library (AISeL) (Association for Information Systems),https://openalex.org/S4306401274,,repository,Qualitative Comparative Analysis Research,2015-01-01,2015,article
https://openalex.org/W2094172399,,Amitava Dutta|Hun Lee|Masoud Yasai‐Ardekani,https://openalex.org/A5022959899|https://openalex.org/A5109487778|https://openalex.org/A5006505544,https://orcid.org/0000-0003-4968-6683||,US|US|US,George Mason University|George Mason University|George Mason University,https://openalex.org/I162714631|https://openalex.org/I162714631|https://openalex.org/I162714631,True|False|False,23,https://openalex.org/I162714631,Digital systems and competitive responsiveness: The dynamics of IT business value,https://doi.org/10.1016/j.im.2014.05.005,,5.12075366,False,en,False,closed,Information & Management,https://openalex.org/S38883057,0378-7206,journal,Digital Platforms and Economics,2014-05-14,2014,article
https://openalex.org/W418661979,,Hefu Liu|Dandan Song|Zhao Cai,https://openalex.org/A5076568562|https://openalex.org/A5100674656|https://openalex.org/A5090125477,https://orcid.org/0000-0003-3854-7821|https://orcid.org/0000-0002-5050-8211|https://orcid.org/0000-0001-8705-4164,CN||CN,University of Science and Technology of China||University of Science and Technology of China,https://openalex.org/I126520041||https://openalex.org/I126520041,True|False|False,21,https://openalex.org/I126520041,KNOWLEDGE MANAGEMENT CAPABILITY AND FIRM PERFORMANCE: THE MEDIATING ROLE OF ORGANIZATIONAL AGILITY,,,2.92614495,False,en,False,closed,AIS Electronic Library (AISeL) (Association for Information Systems),https://openalex.org/S4306401274,,repository,Innovation and Knowledge Management,2014-01-01,2014,article
https://openalex.org/W246198289,,Henning Baars|Michael Zimmer,https://openalex.org/A5035179994|https://openalex.org/A5020515133,https://orcid.org/0009-0005-1198-648X|https://orcid.org/0000-0003-4229-4847,DE|DE,University of Stuttgart|University of Stuttgart,https://openalex.org/I100066346|https://openalex.org/I100066346,True|False,16,https://openalex.org/I100066346,A Classification For Business Intelligence Agility Indicators,,,6.02572644,False,en,False,closed,,,,,Collaboration in agile enterprises,2013-01-01,2013,article
https://openalex.org/W197834793,,Robert Rockmann|Andy Weeger|Heiko Gewald,https://openalex.org/A5015044001|https://openalex.org/A5014166547|https://openalex.org/A5072755495,|https://orcid.org/0000-0002-5253-5803|https://orcid.org/0000-0003-2107-2217,DE|DE|DE,Universität Ulm|Universität Ulm|Universität Ulm,https://openalex.org/I196349391|https://openalex.org/I196349391|https://openalex.org/I196349391,True|False|False,15,https://openalex.org/I196349391,Identifying Organizational Capabilities for the Enterprise-Wide Usage of Cloud Computing,,,4.03472784,False,en,False,closed,AIS Electronic Library (AISeL) (Association for Information Systems),https://openalex.org/S4306401274,,repository,Cloud Computing and Resource Management,2014-01-01,2014,article
https://openalex.org/W2005506774,,Youngki Park|Omar A. El Sawy,https://openalex.org/A5101412143|https://openalex.org/A5091643070,https://orcid.org/0000-0002-7006-1402|,US|US,University of Akron|Southern California University for Professional Studies|University of Southern California,https://openalex.org/I110152177|https://openalex.org/I2800817003|https://openalex.org/I1174212,True|False,13,https://openalex.org/I110152177,Discovering the Multifaceted Roles of Information Technologies with a Holistic Configurational Theory Approach,https://doi.org/10.1109/hicss.2012.220,,3.87901938,False,en,False,closed,,,,,Innovation and Knowledge Management,2012-01-01,2012,article
https://openalex.org/W1593292536,,Sonal Daulatkar|Purnima S. Sangle,https://openalex.org/A5078699372|https://openalex.org/A5110106489,|,IN|IN,National Institute of Industrial Engineering|National Institute of Industrial Engineering,https://openalex.org/I864998749|https://openalex.org/I864998749,True|False,12,https://openalex.org/I864998749,Causality in information technology business value: a review,https://doi.org/10.1108/bpmj-06-2014-0061,,2.5448561,False,en,False,closed,Business Process Management Journal,https://openalex.org/S2508752,1463-7154,journal,Information Technology Governance and Strategy,2015-05-28,2015,review
https://openalex.org/W1620335650,,Nayem Rahman|Dale Rutz,https://openalex.org/A5108100245|https://openalex.org/A5030245918,|,US|US,Intel (United States)|Intel (United States),https://openalex.org/I1343180700|https://openalex.org/I1343180700,True|False,12,https://openalex.org/I1343180700,Building Data Warehouses Using Automation,https://doi.org/10.4018/ijiit.2015040101,,3.56279855,False,en,False,closed,International Journal of Intelligent Information Technologies,https://openalex.org/S116626079,1548-3657,journal,Big Data and Business Intelligence,2015-04-01,2015,article
https://openalex.org/W137773840,,Samaneh Bagheri|RJ Rob Kusters|J.J.M. Trienekens,https://openalex.org/A5023444342|https://openalex.org/A5050156104|https://openalex.org/A5108733759,https://orcid.org/0000-0002-1732-2298|https://orcid.org/0000-0003-4069-5655|,NL|NL|NL,Eindhoven University of Technology|Eindhoven University of Technology|Eindhoven University of Technology,https://openalex.org/I83019370|https://openalex.org/I83019370|https://openalex.org/I83019370,True|False|False,10,https://openalex.org/I83019370,Business-IT Alignment in PSS Value Networks: A Capability-Based Framework,https://doi.org/10.1007/978-3-662-44745-1_27,,1.90115629,False,en,True,bronze,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,book series,Information Technology Governance and Strategy,2014-01-01,2014,book-chapter
https://openalex.org/W4237230741,"Dans cet article nous tentons de démontrer le potentiel des approches qualitatives en systèmes d’information. A travers un examen des deux derniers volumes complets (2011-12) des revues MISQ, EJIS et SIM nous dressons d’abord le constat qu’il existe une faible proportion d’articles utilisant des approches qualitatives dans la revue MISQ, un relatif équilibre entre approches qualitatives et quantitatives dans la revue EJIS, et une forte proportion d’articles construits sur des approches qualitatives dans la revue SIM. Nous illustrons ensuite le potentiel de telles démarches en analysant neuf articles en détail (trois de chaque revue), mais aussi à travers une revue plus générale de tous les articles qualitatifs publiés durant cette période (61 sur 217 des articles publiés). Cette analyse met en avant une variété de méthodes, mais aussi de théories et de contributions (tant pratiques que théoriques) utilisées. Cette analyse nous permet de démontrer que la profondeur, la rigueur et le détail de chaque article utilisant de telles approches sont autant d’éléments convaincants pour le lecteur. Enfin, nous proposons quelques suggestions afin d’augmenter la visibilité de la recherche qualitative en Systèmes d’information.",David Avison|Julien Malaurent,https://openalex.org/A5111380801|https://openalex.org/A5064620160,|https://orcid.org/0000-0001-5395-7891,FR|FR,CY Cergy Paris Université|École Supérieure des Sciences Économiques et Commerciales|École Supérieure des Sciences Économiques et Commerciales|CY Cergy Paris Université,https://openalex.org/I4210142324|https://openalex.org/I124261006|https://openalex.org/I124261006|https://openalex.org/I4210142324,True|False,10,https://openalex.org/I4210142324|https://openalex.org/I124261006,"Qualitative Research in three IS journals: Unequal emphasis but common rigour, depth and richness",https://doi.org/10.3917/sim.134.0075,,3.01952148,False,fr,True,diamond,Systèmes d information & management,https://openalex.org/S2765043386,1260-4984,journal,Information Systems Theories and Implementation,2014-03-24,2014,article
https://openalex.org/W1523170395,,Nayem Rahman|Fahad Aldhaban|Shameem Akhter,https://openalex.org/A5108100245|https://openalex.org/A5055967514|https://openalex.org/A5003899908,|https://orcid.org/0000-0001-9963-6049|,US|US|US,Portland State University|Portland State University|Western Oregon University,https://openalex.org/I126345244|https://openalex.org/I126345244|https://openalex.org/I95781656,True|False|False,7,https://openalex.org/I126345244,Emerging technologies in business intelligence,,,1.584375,False,en,False,closed,Portland International Conference on Management of Engineering and Technology,https://openalex.org/S4306420711,,conference,Big Data and Business Intelligence,2013-10-21,2013,article
https://openalex.org/W822279801,,Shameem Akhter|Nayem Rahman,https://openalex.org/A5003899908|https://openalex.org/A5108100245,|,US|US,Western Oregon University|Portland State University,https://openalex.org/I95781656|https://openalex.org/I126345244,True|False,7,https://openalex.org/I95781656,Building a Customer Inquiry Database System,https://doi.org/10.4018/ijtd.2015040104,,2.5448561,False,en,False,closed,International Journal of Technology Diffusion,https://openalex.org/S190331851,1947-9301,journal,Big Data and Business Intelligence,2015-04-01,2015,article
https://openalex.org/W47300497,,Zhao Cai|Qian Huang|Hefu Liu|Robert M. Davison|Liang Liang,https://openalex.org/A5090125477|https://openalex.org/A5101940764|https://openalex.org/A5076568562|https://openalex.org/A5006120288|https://openalex.org/A5103663584,https://orcid.org/0000-0001-8705-4164|https://orcid.org/0000-0001-8325-1910|https://orcid.org/0000-0003-3854-7821|https://orcid.org/0000-0002-7243-3521|https://orcid.org/0000-0002-5370-6758,CN|CN|CN|HK|CN,University of Science and Technology of China|University of Science and Technology of China|University of Science and Technology of China|City University of Hong Kong|University of Science and Technology of China,https://openalex.org/I126520041|https://openalex.org/I126520041|https://openalex.org/I126520041|https://openalex.org/I168719708|https://openalex.org/I126520041,True|False|False|False|False,23,https://openalex.org/I126520041,Developing organizational agility through it capability and km capability: The moderating effects of organizational climate,,,1.33905032,False,en,False,closed,,,,,Collaboration in agile enterprises,2013-06-01,2013,article
https://openalex.org/W641989465,,Amol Kharabe|Kalle Lyytinen,https://openalex.org/A5028257818|https://openalex.org/A5046464686,|https://orcid.org/0000-0002-3352-5343,US|US,Case Western Reserve University|Case Western Reserve University,https://openalex.org/I58956616|https://openalex.org/I58956616,True|False,19,https://openalex.org/I58956616,Is Implementing ERP Like Pouring Concrete Into a Company? Impact of Enterprise Systems on Organizational Agility,,,2.58601292,False,en,False,closed,,,,,Innovation and Knowledge Management,2012-01-01,2012,article
https://openalex.org/W2080204943,,Hsien‐Lee Tseng|Ya-Ching Lee|Pin‐Yu Chu,https://openalex.org/A5079393483|https://openalex.org/A5113823993|https://openalex.org/A5062142458,https://orcid.org/0009-0001-0082-9922||https://orcid.org/0000-0002-3677-9656,|TW|TW,|National Sun Yat-sen University|National Chengchi University,|https://openalex.org/I142974352|https://openalex.org/I87354575,True|False|False,17,,Improvisational Capabilities in e-Commerce Adoption: A Multiyear Comparison,https://doi.org/10.1080/1097198x.2015.1015827,,4.4010343,False,en,False,closed,Journal of Global Information Technology Management,https://openalex.org/S194615914,1097-198X,journal,Technology Adoption and User Behaviour,2015-01-02,2015,article
https://openalex.org/W3207896811,"Abstract: The ability of a company to either adapt to the changes in the business environment or to influence the environment, for example by innovations, determines its success in gaining competitive advantage or even survival in the contemporary business environment. Both scholars and practitioners are constantly devising ways to survive the environmental pressures, such as, information overload, technological advances and obsolescence and globalization. This research proposes strategic agility comprised of strategic sensitivity, strategic response and collective capabilities as one such business virtue required. One such competitive and complex industry is Telecommunication industry and this study makes use of a company in that industry to investigate strategic agility and information systems (IS) role in promoting strategic agility. In addition, the supply chain setting is considered because of its significance in the industry as one of the competitive factors. The research revealed different points of view for the role of IS from business and information technology (IT) managers. The value of strategic agility is appreciated by both sets of managers. However, the managers have different views on the value of IS in promoting the strategic agility dimensions, for instance, most business managers highlighted that IS is of no strategic value and one even claimed it is the worst performing function. But IS managers noted that, IS, for instance, business intelligence and enterprise resource planning systems could be utilized hand‑in‑hand to support strategic agility. Moreover, this study make use of dynamic capabilities view in drawing both strategic agility dimensions and IS input. This study contributes to the ever required knowledge on how business could make use of IS and adapt organizational features to the environment requirements in order to survive the competition.",Nicholas Mavengere,https://openalex.org/A5051295130,https://orcid.org/0000-0002-8362-2483,,,,True,16,,Role of Information Systems for Strategic Agility in Supply Chain Setting: Telecommunication Industry Study,,,4.29625143,False,en,True,green,Electronic Journal of Information Systems Evaluation,https://openalex.org/S2737799224,1566-6379,journal,Collaboration in agile enterprises,2014-07-01,2014,article
https://openalex.org/W2334940422,,Mijin Noh|Hoyal Kim|Hyeongyu Jang,https://openalex.org/A5073707405|https://openalex.org/A5010106010|https://openalex.org/A5086506736,https://orcid.org/0000-0003-4547-2901||,KR|KR|KR,Kyungpook National University|Korea Information System (South Korea)|Gyeongsang National University,https://openalex.org/I31419693|https://openalex.org/I4210117582|https://openalex.org/I189442560,False|False|True,14,https://openalex.org/I189442560,Learning performance and business performance of knowledge management organizations,https://doi.org/10.1177/0266666914564629,,1.63818124,False,en,False,closed,Information Development,https://openalex.org/S61286511,0266-6669,journal,Knowledge Management and Sharing,2014-12-15,2014,article
https://openalex.org/W1861713503,"Information technology (IT) capabilities consider the foundation stone for telecoms organizations to achieve market agility, in view of the fact that these capabilities can provide those organizations with enormous data about the overall market surroundings; thus they can quickly respond to seize on opportunities and avoid various threats. However, the focal point of this research is to examine the role of IT capabilities in capitalizing market agility. A self-administered questionnaire was distributed on a total sample of (192) IT employees working at one of these Jordanian telecoms organizations (Zain, Orange and Umniah) from different managerial levels. The findings of multiple regression test showed that; IT business spanning capability is the most influential dimension on market agility, and respectively, IT infrastructure capability and IT proactive stance capability. Accordingly, the researchers recommended both managerial implications and directions for other researchers in this rich area to better appreciate critical IT capabilities with the purpose of attaining superior market agility.",Abdallah Q. Bataineh|Anas Y. Alhadid|Ghaith Al‐Abdallah|Tasneem Alfalah,https://openalex.org/A5052527616|https://openalex.org/A5081973914|https://openalex.org/A5085062800|https://openalex.org/A5045337720,https://orcid.org/0000-0001-7770-3175||https://orcid.org/0000-0003-3676-7185|https://orcid.org/0000-0002-9967-8318,JO|JO|JO|JO,Applied Science Private University|Applied Science Private University|Applied Science Private University|Applied Science Private University,https://openalex.org/I146367977|https://openalex.org/I146367977|https://openalex.org/I146367977|https://openalex.org/I146367977,True|False|False|False,12,https://openalex.org/I146367977,The Role of Information Technology Capabilities in Capitalizing Market Agility in Jordanian Telecommunications Sector,https://doi.org/10.6007/ijarbss/v5-i8/1763,,0.0,False,en,True,hybrid,International Journal of Academic Research in Business and Social Sciences,https://openalex.org/S4210209736,2222-6990,journal,Collaboration in agile enterprises,2015-08-17,2015,article
https://openalex.org/W2097751394,"Purpose – This paper aims to investigate the applicability of Grant’s framework in the current changing and dynamic environment. Design/methodology/approach – In this paper, a critical review of Grant’s paper was conducted to identify the limitations and weaknesses of the framework, which prevent its effective application in the current digital age. Findings – As a result, this paper presented a modified framework and four propositions to consider dynamic capabilities in the new turbulent environment and extend the relationships between a firm’s resources, capabilities, dynamic capabilities, competitive advantage and competitive strategy. Findings tied to this initiative will provide important contributions to research. Originality/value – Rooted in resource-based view (RBV), the proposed framework puts forward a valid theoretical foundation on how to create a competitive advantage from a firm’s internal factors, including strategic resources, capabilities and dynamic capabilities. Furthermore, it contributes to RBV literature by considering dynamic capabilities, as the firms’ most crucial factors in the current dynamic digital market.",Mona Rashidirad|Ebrahim Soltani|Hamid Salimian|Yingying Liao,https://openalex.org/A5073939406|https://openalex.org/A5077598979|https://openalex.org/A5006590905|https://openalex.org/A5024394400,https://orcid.org/0000-0001-7536-195X|https://orcid.org/0000-0002-8925-2858||https://orcid.org/0000-0001-5423-7028,GB|AE|GB|AE,University of Brighton|Hamdan Bin Mohammed Smart University|University of Brighton|Hamdan Bin Mohammed Smart University,https://openalex.org/I71637028|https://openalex.org/I102239671|https://openalex.org/I71637028|https://openalex.org/I102239671,True|False|False|False,12,https://openalex.org/I71637028,The applicability of Grant’s framework in the dynamic digital age,https://doi.org/10.1108/ebr-03-2014-0023,,1.3733098,False,en,True,green,European Business Review,https://openalex.org/S94775995,0955-534X,journal,Innovation and Knowledge Management,2015-10-06,2015,article
https://openalex.org/W2179765225,,Hui Du|Cong Yu,https://openalex.org/A5049752140|https://openalex.org/A5043275971,https://orcid.org/0009-0005-6913-9013|https://orcid.org/0000-0001-7331-2345,US|US,University of Houston - Clear Lake|Morgan State University,https://openalex.org/I52913039|https://openalex.org/I83909951,True|False,12,https://openalex.org/I52913039,"Going Cloud for Agility: Beyond Financial, System, and Control Motives",https://doi.org/10.2308/jeta-51255,,2.03588488,False,en,False,closed,Journal of Emerging Technologies in Accounting,https://openalex.org/S116843975,1554-1908,journal,Outsourcing and Supply Chain Management,2015-08-01,2015,article
