DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1145/3510457.3513035,"Code Reviewer Recommendation in Tencent: Practice, Challenge, and Direction*","Qiuyuan Chen, Dezhen Kong, Lingfeng Bao, Chenxing Sun, Xin Xia, Shanping Li",2022 IEEE/ACM 44th International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP),2022,"Code review is essential for assuring system quality in software engineering. Over decades in practice, code review has evolved to be a lightweight tool-based process focusing on code change: the smallest unit of the development cycle, and we refer to it as Modern Code Review (MCR). MCR involves code contributors committing code changes and code reviewers reviewing the assigned code changes. Such a reviewer assigning process is challenged by efficiently finding appropriate reviewers. Recent studies propose automated code reviewer recommendation (CRR) approaches to resolve such challenges. These approaches are often evaluated on open-source projects and obtain promising performance. However, the code reviewer recommendation systems are not widely used on proprietary projects, and most current reviewer selecting practice is still manual or, at best, semi-manual. No previous work systematically evaluated these approaches’ effectiveness and compared each other on proprietary projects in practice. In this paper, we performed a quantitative analysis of typical recommendation approaches on proprietary projects in Tencent. The results show an imperfect performance of these approaches on proprietary projects and reveal practical challenges like the “cold start problem”. To better understand practical challenges, we interviewed practitioners about the expectations of applying reviewer recommendations to a production environment. The interview involves the current systems’ limitations, expected application scenario, and information requirements. Finally, we discuss the implications and the direction of practical code reviewer recommendation tools.",169334226,10,87,,
10.1145/3377024.3377040,Generating attributed variability models for transfer learning,"Johannes Dorn, S. Apel, Norbert Siegmund",VaMoS,2020,"Modern software systems often provide configuration options for customizing of the system's functional and non-functional properties, such as response time and energy consumption. The valid configurations of a software system are commonly documented in a variability model. Supporting the optimization of a system's non-functional properties, variability models have been extended with attributes that represent the influence of one or multiple options on a property. The concrete values of attributes are typically determined only in a single environment (e.g., for a specific software version, a certain workload, and a specific hardware setup) and are applicable only for this context. Changing the environment, attribute values need to be updated. Instead of determining all attributes from scratch with new measurements, recent approaches rely on transfer learning to reduce the effort of obtaining new attribute values. However, the development and evaluation of new transfer-learning techniques requires extensive measurements by themselves, which often is prohibitively costly. To support research in this area, we propose an approach to synthesize realistic attributed variability models from a base model. This way, we can support research and validation of novel transfer-learning techniques for configurable software systems. We use a genetic algorithm to vary attribute values. Combined with a declarative objective function, we search a changed attributed variability model that keeps some key characteristics while mimicking realistic changes of individual attribute values. We demonstrate the applicability of our approach by replicating the evaluation of an existing transfer-learning technique.",140749632,8,32,,
10.1145/3624007.3624058,Unleashing the Power of Implicit Feedback in Software Product Lines: Benefits Ahead,"Raul Medeiros, Oscar Díaz, David Benavides",International Conference on Generative Programming: Concepts and Experiences,2023,"Software Product Lines (SPLs) facilitate the development of a complete range of software products through systematic reuse. Reuse involves not only code but also the transfer of knowledge gained from one product to others within the SPL. This transfer includes bug fixing, which, when encountered in one product, affects the entire SPL portfolio. Similarly, feedback obtained from the usage of a single product can inform beyond that product to impact the entire SPL portfolio. Specifically, implicit feedback refers to the automated collection of data on software usage or execution, which allows for the inference of customer preferences and trends. While implicit feedback is commonly used in single-product development, its application in SPLs has not received the same level of attention. This paper promotes the investigation of implicit feedback in SPLs by identifying a set of SPL activities that can benefit the most from it. We validate this usefulness with practitioners using a questionnaire-based approach (n=8). The results provide positive insights into the advantages and practical implications of adopting implicit feedback at the SPL level.",265461275,0,32,,
10.1145/3358960.3379137,Sampling Effect on Performance Prediction of Configurable Systems: A Case Study,"Juliana Alves Pereira, M. Acher, Hugo Martin, J. Jézéquel",International Conference on Performance Engineering,2020,"Numerous software systems are highly configurable and provide a myriad of configuration options that users can tune to fit their functional and performance requirements (e.g., execution time). Measuring all configurations of a system is the most obvious way to understand the effect of options and their interactions, but is too costly or infeasible in practice. Numerous works thus propose to measure only a few configurations (a sample) to learn and predict the performance of any combination of options' values. A challenging issue is to sample a small and representative set of configurations that leads to a good accuracy of performance prediction models. A recent study devised a new algorithm, called distance-based sampling, that obtains state-of-the-art accurate performance predictions on different subject systems. In this paper, we replicate this study through an in-depth analysis of x264, a popular and configurable video encoder. We systematically measure all 1,152 configurations of x264 with 17 input videos and two quantitative properties (encoding time and encoding size). Our goal is to understand whether there is a dominant sampling strategy over the very same subject system (x264), i.e., whatever the workload and targeted performance properties. The findings from this study show that random sampling leads to more accurate performance models. However, without considering random, there is no single ""dominant"" sampling, instead different strategies perform best on different inputs and non-functional properties, further challenging practitioners and researchers.",68890942,53,79,,
10.1145/3572905,Machine Learning for Software Engineering: A Tertiary Study,"Zoe Kotti, Rafaila Galanopoulou, Diomidis Spinellis, Zoe Kotti, Rafaila Galanopoulou, Diomidis Spinellis",ACM Computing Surveys,2022,"Machine learning (ML) techniques increase the effectiveness of software engineering (SE) lifecycle activities. We systematically collected, quality-assessed, summarized, and categorized 83 reviews in ML for SE published between 2009–2022, covering 6 117 primary studies. The SE areas most tackled with ML are software quality and testing, while human-centered areas appear more challenging for ML. We propose a number of ML for SE research challenges and actions including: conducting further empirical validation and industrial studies on ML; reconsidering deficient SE methods; documenting and automating data collection and pipeline processes; reexamining how industrial practitioners distribute their proprietary data; and implementing incremental ML approaches.",251122534,24,157,,
(missing DOI),Bayesian Learning for Hardware and Software Conﬁguration Co-Optimization,Yi Ding,(missing journal),2020,"Both hardware and software systems are increasingly configurable, which poses a challenge to finding the highest performance configuration due to the tremendous search space. Prior scheduling and resource management work uses machine learning (ML) to find high-performance configurations for either the hardware or software configurations alone while assuming the other is fixed. Such separate optimization is problematic because a software configuration that is fast on one hardware architecture can be up to 50% slower on another. The main difficulty of co-optimization is the massive search space over both hardware and software configurations because accurate learning models require large amounts of labeled training data, and thus long periods of data collection and configuration search. To achieve co-optimization with significantly smaller training sets, we present Paprika, a scheduler that simultaneously selects hardware and software configurations using a Bayesian learning approach. Paprika augments software configuration parameters with hardware features seamlessly and efficiently via one-hot encoding and parameter selection. To reduce the impact of the search space, Paprika actively queries configurations based on a novel ensemble optimization objective. The intuition of this ensemble is to combine three prior optimizers to implicitly negotiate the exploration–exploitation tradeoff. We evaluate Paprika with ten Spark workloads on three hardware architectures and find that, compared to prior work, Paprika produces runtimes that are 12–38% closer to the optimal.",269894043,5,75,,
10.1145/3641525.3663621,Embracing Deep Variability For Reproducibility and Replicability,"Mathieu Acher, Benoît Combemale, Georges Aaron Randrianaina, J. Jézéquel",ACM-REP,2024,"Reproducibility ( a.k.a. , determinism in some cases) constitutes a fundamental aspect in various fields of computer science, such as floating-point computations in numerical analysis and simulation, concurrency models in parallelism, reproducible builds for third parties integration and packaging, and containerization for execution environments. These concepts, while pervasive across diverse concerns, often exhibit intricate inter-dependencies, making it challenging to achieve a comprehensive understanding. In this short and vision paper we delve into the application of software engineering techniques, specifically variability management, to systematically identify and explicit points of variability that may give rise to reproducibility issues ( e.g. , language, libraries, compiler, virtual machine, OS, environment variables, etc. ). The primary objectives are: i) gaining insights into the variability layers and their possible interactions, ii) capturing and documenting configurations for the sake of reproducibility, and iii) exploring diverse configurations to replicate, and hence validate and ensure the robustness of results. By adopting these methodologies, we aim to address the complexities associated with reproducibility and replicability in modern software systems and environments, facilitating a more comprehensive and nuanced perspective on these critical aspects.",273221787,0,44,,
10.1007/978-3-031-53966-4_25,Learning Graph Configuration Spaces with Graph Embedding in Engineering Domains,"Michael Mittermaier, Takfarinas Saber, Goetz Botterweck",Lecture Notes in Computer Science,2024,(missing abstract),269342363,0,14,,
10.1145/3461001.3471149,The interplay of compile-time and run-time options for performance prediction,"Luc Lesoil, M. Acher, Xhevahire Tërnava, Arnaud Blouin, J. Jézéquel",Software Product Lines Conference,2021,"Many software projects are configurable through compile-time options (e.g., using ./configure) and also through run-time options (e.g., command-line parameters, fed to the software at execution time). Several works have shown how to predict the effect of run-time options on performance. However it is yet to be studied how these prediction models behave when the software is built with different compile-time options. For instance, is the best run-time configuration always the best w.r.t. the chosen compilation options? In this paper, we investigate the effect of compile-time options on the performance distributions of 4 software systems. There are cases where the compiler layer effect is linear which is an opportunity to generalize performance models or to tune and measure runtime performance at lower cost. We also prove there can exist an interplay by exhibiting a case where compile-time options significantly alter the performance distributions of a configurable system.",216791337,13,62,,
10.1145/3551349.3559499,Automated Identification of Security-Relevant Configuration Settings Using NLP,"Patrick Stöckle, Theresa Wasserer, Bernd Grobauer, A. Pretschner",ArXiv,2022,"To secure computer infrastructure, we need to configure all security-relevant settings. We need security experts to identify security-relevant settings, but this process is time-consuming and expen-sive. Our proposed solution uses state-of-the-art natural language processing to classify settings as security-relevant based on their description. Our evaluation shows that our trained classifiers do not perform well enough to replace the human security experts but can help them classify the settings. By publishing our labeled data sets and the code of our trained model, we want to help security experts analyze configuration settings and enable further research in this area.",251941278,4,11,,
10.48550/arxiv.2403.03322,Deep Configuration Performance Learning: A Systematic Survey and Taxonomy,"Jingzhi Gong, Tao Chen",arXiv.org,2024,"
 Performance is arguably the most crucial attribute that reflects the quality of a configurable software system. However, given the increasing scale and complexity of modern software, modeling and predicting how various configurations can impact performance becomes one of the major challenges in software maintenance. As such, performance is often modeled without having a thorough knowledge of the software system, but relying mainly on data, which fits precisely with the purpose of deep learning. In this paper, we conduct a comprehensive review exclusively on the topic of deep learning for performance learning of configurable software, covering 1,206 searched papers spanning six indexing services, based on which 99 primary papers were extracted and analyzed. Our results outline key statistics, taxonomy, strengths, weaknesses, and optimal usage scenarios for techniques related to the preparation of configuration data, the construction of deep learning performance models, the evaluation of these models, and their utilization in various software configuration-related tasks. We also identify the good practices and potentially problematic phenomena from the studies surveyed, together with a comprehensive summary of actionable suggestions and insights into future opportunities within the field. To promote open science, all the raw results of this survey can be accessed at our repository:
 https://github.com/ideas-labo/DCPL-SLR
 .
",270316404,3,164,,
10.1145/3572905,Machine Learning for Software Engineering: A Tertiary Study,"Zoe Kotti, R. Galanopoulou, D. Spinellis",ACM Computing Surveys,2022,"Machine learning (ML) techniques increase the effectiveness of software engineering (SE) lifecycle activities. We systematically collected, quality-assessed, summarized, and categorized 83 reviews in ML for SE published between 2009 and 2022, covering 6,117 primary studies. The SE areas most tackled with ML are software quality and testing, while human-centered areas appear more challenging for ML. We propose a number of ML for SE research challenges and actions, including conducting further empirical validation and industrial studies on ML, reconsidering deficient SE methods, documenting and automating data collection and pipeline processes, reexamining how industrial practitioners distribute their proprietary data, and implementing incremental ML approaches.",277685843,19,184,,
10.1145/3546932.3546991,Adaptive behavioral model learning for software product lines,"Shaghayegh Tavassoli, C. Damasceno, R. Khosravi, M. Mousavi",Software Product Lines Conference,2022,"Behavioral models enable the analysis of the functionality of software product lines (SPL), e.g., model checking and model-based testing. Model learning aims to construct behavioral models. Due to the commonalities among the products of an SPL, it is possible to reuse the previously-learned models during the model learning process. In this paper, an adaptive approach, called PL*, for learning the product models of an SPL is presented based on the well-known L* algorithm. In this method, after learning each product, the sequences in the final observation table are stored in a repository which is used to initialize the observation table of the remaining products. The proposed algorithm is evaluated on two open-source SPLs and the learning cost is measured in terms of the number of rounds, resets, and input symbols. The results show that for complex SPLs, the total learning cost of PL* is significantly lower than that of the non-adaptive method in terms of all three metrics. Furthermore, it is observed that the order of learning products affects the efficiency of PL*. We introduce a heuristic to determine an ordering which reduces the total cost of adaptive learning.",237506193,12,50,,
10.48550/arxiv.2210.14082,Specialization of Run-time Configuration Space at Compile-time: An Exploratory Study,"Xhevahire Tërnava, M. Acher, B. Combemale",ArXiv,2022,"Numerous software systems are highly configurable through run-time options, such as command-line parameters. Users can tune some of the options to meet various functional and non-functional requirements such as footprint, security, or execution time. However, some options are never set for a given system instance, and their values remain the same whatever the use cases of the system. Herein, we design a controlled experiment in which the system’s run-time configuration space can be specialized at compile-time and com-binations of options can be removed on demand. We perform an in-depth study of the well-known x264 video encoder and quantify the effects of its specialization to its non-functional properties, namely on binary size, attack surface, and performance while ensuring its validity. Our exploratory study suggests that the configurable specialization of a system has statistically significant benefits on most of its analysed non-functional properties, which benefits depend on the number of the debloated options. While our empirical results and insights show the importance of removing code related to unused run-time options to improve software systems, an open challenge is to further automate the specialization process.",264434088,0,61,,
10.1016/j.jss.2022.111539,Automating Feature Model maintainability evaluation using machine learning techniques,"Públio Silva, Carla Ilane Moreira Bezerra, Ivan do Carmo Machado, Públio Silva, Carla Ilane Moreira Bezerra, Ivan do Carmo Machado",(missing journal),2022,(missing abstract),251579609,5,48,,
10.1145/3579027.3608989,True Variability Shining Through Taxonomy Mining,"C. König, Kamil Rosiak, L. Cleophas, Ina Schaefer",Software Product Lines Conference,2023,"Software variants of a Software Product Line (SPL) consist of a set of artifacts specified by features. Variability models document the valid relationships between features and their mapping to artifacts. However, research has shown inconsistencies between the variability of variants in features and artifacts, with negative effects on system safety and development effort. To analyze this mismatch in variability, the causal relationships between features, artifacts, and variants must be uncovered, which has only been addressed to a limited extent. In this paper, we propose taxonomy graphs as novel variability models that reflect the composition of variants from artifacts and features, making mismatches in variability explicit. Our evaluation with two SPL case studies demonstrates the usefulness of our variability model and shows that mismatches in variability can vary significantly in detail and severity.",264226648,2,75,,
10.1145/3492321.3519575,Unicorn: reasoning about configurable system performance through the lens of causality,"Md Shahriar Iqbal, R. Krishna, Mohammad Ali Javidian, Baishakhi Ray, Pooyan Jamshidi",European Conference on Computer Systems,2022,"Modern computer systems are highly configurable, with the total variability space sometimes larger than the number of atoms in the universe. Understanding and reasoning about the performance behavior of highly configurable systems, over a vast and variable space, is challenging. State-of-the-art methods for performance modeling and analyses rely on predictive machine learning models, therefore, they become (i) unreliable in unseen environments (e.g., different hardware, workloads), and (ii) may produce incorrect explanations. To tackle this, we propose a new method, called Unicorn, which (i) captures intricate interactions between configuration options across the software-hardware stack and (ii) describes how such interactions can impact performance variations via causal inference. We evaluated Unicorn on six highly configurable systems, including three on-device machine learning systems, a video encoder, a database management system, and a data analytics pipeline. The experimental results indicate that Unicorn outperforms state-of-the-art performance debugging and optimization methods in finding effective repairs for performance faults and finding configurations with near-optimal performance. Further, unlike the existing methods, the learned causal performance models reliably predict performance for new environments.",244185068,22,97,,
10.5753/sbsi_estendido.2024.238518,Effect of Feature Subset Selection on Samplings for Performance Prediction of Configurable Systems,"João Marcello Bessa Rodrigues, Juliana Alves Pereira",Brazilian Symposium on Information Systems,2024,"Organizations require personalized solutions to effectively address users’ needs, and stay competitive in the market. In this context, configurable systems offer numerous configuration options to meet user-specific functional and non-functional requirements. However, although configurability makes these systems flexible and versatile, a simple change can result in serious problems in different software variants, such as performance bottlenecks and security issues. Thus, automated approaches based on machine learning have been developed to facilitate configuration management. Our work aims to expand upon previous findings in this field by assessing their applicability to other scenarios. By introducing more efficient practices, we can contribute to cost reduction, higher software quality, and quicker time-to-market. This is particularly relevant in a global context where software plays a crucial role.",273921575,0,18,,
10.1145/3579028.3609016,Generative AI for Reengineering Variants into Software Product Lines,"Mathieu Acher, Jabier Martinez",(missing journal),2023,"The migration and reengineering of existing variants into a software product line (SPL) is an error-prone and time-consuming activity. Many extractive approaches have been proposed, spanning different activities from feature identification and naming to the synthesis of reusable artefacts. In this paper, we explore how large language model (LLM)-based assistants can support domain analysts and developers. We revisit four illustrative cases of the literature where the challenge is to migrate variants written in different formalism (UML class diagrams, Java, GraphML, statecharts). We systematically report on our experience with ChatGPT-4, describing our strategy to prompt LLMs and documenting positive aspects but also failures. We compare the use of LLMs with state-of-the-art approach, BUT4Reuse. While LLMs offer potential in assisting domain analysts and developers in transitioning software variants into SPLs, their intrinsic stochastic nature and restricted ability to manage large variants or complex structures necessitate a semiautomatic approach, complete with careful review, to counteract inaccuracies.",264284883,1,24,,
10.1145/3510455.3512792,Towards Incremental Build of Software Configurations,"Georges Aaron Randrianaina, D. Khelladi, Olivier Zendra, M. Acher",2022 IEEE/ACM 44th International Conference on Software Engineering: New Ideas and Emerging Results (ICSE-NIER),2022,"Building software is a crucial task to compile, test, and deploy software systems while continuously ensuring quality. As software is more and more configurable, building multiple configurations is a pressing need, yet, costly and challenging to instrument. The common practice is to independently build (a.k.a., clean build) a software for a subset of configurations. While incremental build has been considered for software evolution and relatively small modifications of the source code, it has surprisingly not been considered for software configurations. In this vision paper, we formulate the hypothesis that incremental build can reduce the cost of exploring the configuration space of software systems. We detail how we apply incremental build for two real-world application scenarios and conduct a preliminary evaluation on two case studies, namely x264 and Linux Kernel. For x264, we found that one can incrementally build configurations in an order such that overall build time is reduced. Nevertheless, we could not find any optimal order with the Linux Kernel, due to a high distance between random configurations. Therefore, we show it is possible to control the process of generating configurations: we could reuse commonality and gain up to 66% of build time compared to only clean builds.CCS CONCEPTS • Software and its engineering $\rightarrow$ Software configuration management and version control systems.",262473351,7,40,,
10.1109/tse.2021.3116768,Transfer Learning Across Variants and Versions: The Case of Linux Kernel Size,"Hugo Martin, M. Acher, Juliana Alves Pereira, Luc Lesoil, J. Jézéquel, D. Khelladi",IEEE Transactions on Software Engineering,2021,"With large scale and complex configurable systems, it is hard for users to choose the right combination of options (i.e., configurations) in order to obtain the wanted trade-off between functionality and performance goals such as speed or size. Machine learning can help in relating these goals to the configurable system options, and thus, predict the effect of options on the outcome, typically after a costly training step. However, many configurable systems evolve at such a rapid pace that it is impractical to retrain a new model from scratch for each new version. In this paper, we propose a new method to enable transfer learning of binary size predictions among versions of the same configurable system. Taking the extreme case of the Linux kernel with its <inline-formula><tex-math notation=""LaTeX"">$\approx 14,500$</tex-math><alternatives><mml:math><mml:mrow><mml:mo>≈</mml:mo><mml:mn>14</mml:mn><mml:mo>,</mml:mo><mml:mn>500</mml:mn></mml:mrow></mml:math><inline-graphic xlink:href=""martin-ieq1-3116768.gif""/></alternatives></inline-formula> configuration options, we first investigate how binary size predictions of kernel size degrade over successive versions. We show that the direct reuse of an accurate prediction model from 2017 quickly becomes inaccurate when Linux evolves, up to a 32% mean error by August 2020. We thus propose a new approach for transfer evolution-aware model shifting (<sc>tEAMS</sc>). It leverages the structure of a configurable system to transfer an initial predictive model towards its future versions with a minimal amount of extra processing for each version. We show that <sc>tEAMS</sc> vastly outperforms state of the art approaches over the 3 years history of Linux kernels, from 4.13 to 5.8.",262623393,27,87,,
10.1016/j.jss.2024.112316,CSAT: Configuration structure-aware tuning for highly configurable software systems,"Yufei Li, Liang Bao, Kaipeng Huang, C. Wu",Journal of Systems and Software,2024,(missing abstract),282059539,0,48,,
(missing DOI),ACTIVITY REPORT Project-Team DIVERSE,"Benoît Combemale, Arnaud Blouin, David Mendez Acuna, D. Vojtisek, Dorian Leroy, Erwan Bousse, F. Coulon, J. Jézéquel, Olivier Barais, Thomas Degueule, DSpot, Benjamin Danglot, Benoit Baudry, M. Monperrus, Descartes, Oscar Luis, Vera Perez",(missing journal),2022,"Functional Description: Familiar is an environment for large-scale product customisation. From a model of product features (options, parameters, etc.), Familiar can automatically generate several million variants. These variants can take many forms: software, a graphical interface, a video sequence or even a manufactured product (3D printing). Familiar is particularly well suited for developing web conﬁgurators (for ordering customised products online), for providing online comparison tools and also for engineering any family of embedded or software-based products.",270048760,0,120,,
10.1145/3442391.3442402,Deep Software Variability: Towards Handling Cross-Layer Configuration,"Luc Lesoil, M. Acher, Arnaud Blouin, J. Jézéquel",International Workshop on Variability Modelling of Software-Intensive Systems,2021,"Configuring software is a powerful means to reach functional and performance goals of a system. However, many layers (hardware, operating system, input data, etc.), themselves subject to variability, can alter performances of software configurations. For instance, configurations’ options of the x264 video encoder may have very different effects on x264’s encoding time when used with different input videos, depending on the hardware on which it is executed. In this vision paper, we coin the term deep software variability to refer to the interaction of all external layers modifying the behavior or non-functional properties of a software. Deep software variability challenges practitioners and researchers: the combinatorial explosion of possible executing environments complicates the understanding, the configuration, the maintenance, the debug, and the test of configurable systems. There are also opportunities: harnessing all variability layers (and not only the software layer) can lead to more efficient systems and configuration knowledge that truly generalizes to any usage and context.",122204599,15,47,,
10.1145/3503229.3547067,Acapulco: an extensible tool for identifying optimal and consistent feature model configurations,"Jabier Martinez, D. Strüber, J. Horcas, Alexandru Burdusel, S. Zschaler",Software Product Lines Conference,2022,"Configuring feature-oriented variability-rich systems is complex because of the large number of features and, potentially, the lack of visibility of the implications on quality attributes when selecting certain features. We present Acapulco as an alternative to the existing tools for automating the configuration process with a focus on mono- and multi-criteria optimization. The soundness of the tool has been proven in a previous publication comparing it to SATIBEA and MODAGAME. The main advantage was obtained through consistency-preserving configuration operators (CPCOs) that guarantee the validity of the configurations during the IBEA genetic algorithm evolution process. We present a new version of Acapulco built on top of FeatureIDE, extensible through the easy integration of objective functions, providing pre-defined reusable objectives, and being able to handle complex feature model constraints.",233233635,4,15,,
10.1007/978-3-031-34560-9_4,Configuration Optimization with Limited Functional Impact,"Edouard Guégain, Amir Taherkordi, Clément Quinton",Lecture Notes in Computer Science,2023,"Dealing with a large configuration space is a complex task for developers, especially when configurations must comply with both functional constraints and non-functional goals. In this paper, we introduce an approach to optimize any set of performance indicators for an existing configuration, while meeting functional requirements. The efficiency of this approach is assessed by exhaustively optimizing a configurable system, and by analyzing how the algorithm navigates through the configuration space. This approach proves especially efficient at optimizing configurations through a minimal number of changes, thus limiting the impact on their functional behavior.",262362324,1,11,,
(missing DOI),FlexiBO: Cost-Aware Multi-Objective Optimization of Deep Neural Networks,"Md Shahriar Iqbal, Jianhai Su, Lars Kotthoff, Pooyan Jamshidi",arXiv.org,2020,"One of the key challenges in designing machine learning systems is to determine the right balance amongst several objectives, which also oftentimes are incommensurable and conflicting. For example, when designing deep neural networks (DNNs), one often has to trade-off between multiple objectives, such as accuracy, energy consumption, and inference time. Typically, there is no single configuration that performs equally well for all objectives. Consequently, one is interested in identifying Pareto-optimal designs. Although different multi-objective optimization algorithms have been developed to identify Pareto-optimal configurations, state-of-the-art multi-objective optimization methods do not consider the different evaluation costs attending the objectives under consideration. This is particularly important for optimizing DNNs: the cost arising on account of assessing the accuracy of DNNs is orders of magnitude higher than that of measuring the energy consumption of pre-trained DNNs. We propose FlexiBO, a flexible Bayesian optimization method, to address this issue. We formulate a new acquisition function based on the improvement of the Pareto hyper-volume weighted by the measurement cost of each objective. Our acquisition function selects the next sample and objective that provides maximum information gain per unit of cost. We evaluated FlexiBO on 7 state-of-the-art DNNs for object detection, natural language processing, and speech recognition. Our results indicate that, when compared to other state-of-the-art methods across the 7 architectures we tested, the Pareto front obtained using FlexiBO has, on average, a 28.44% higher contribution to the true Pareto front and achieves 25.64% better diversity.",247203165,24,75,,
10.48550/arxiv.2409.16480,Exploring Performance Trade-offs in JHipster,"Edouard Guégain, Alexandre Bonvoisin, Clément Quinton, Mathieu Acher, Romain Rouvoy",arXiv.org,2024,"The performance of software systems remains a persistent concern in the field of software engineering. While traditional metrics like binary size and execution time have long been focal points for developers, the power consumption concern has gained significant attention, adding a layer of complexity to performance evaluation. Configurable software systems, with their potential for numerous configurations, further complicate this evaluation process. In this experience paper, we examine the impact of configurations on performance, specifically focusing on the web stack generator JHipster. Our goal is to understand how configuration choices within JHipster influence the performance of the generated system. We undertake an exhaustive analysis of JHipster by examining its configurations and their effects on system performance. Additionally, we explore individual configuration options to gauge their specific influence on performance. Through this process, we develop a comprehensive performance model for JHipster, enabling us to automate the identification of configurations that optimize specific performance metrics. In particular, we identify configurations that demonstrate near-optimal performance across multiple indicators and report on significant correlations between configuration choices within JHipster and the performance of generated systems.",278277696,0,26,,
10.1109/mascots50786.2020.9285960,Baloo: Measuring and Modeling the Performance Configurations of Distributed DBMS,"Johannes Grohmann, Daniel Seybold, Simon Eismann, Mark Leznik, Samuel Kounev, Jörg Domaschka","IEEE/ACM International Symposium on Modeling, Analysis, and Simulation On Computer and Telecommunication Systems",2020,"Correctly configuring a distributed database management system (DBMS) deployed in a cloud environment for maximizing performance poses many challenges to operators. Even if the entire configuration spectrum could be measured directly, which is often infeasible due to the multitude of parameters, single measurements are subject to random variations and need to be repeated multiple times. In this work, we propose Baloo, a framework for systematically measuring and modeling different performance-relevant configurations of distributed DBMS in cloud environments. Baloo dynamically estimates the required number of measurement configurations, as well as the number of required measurement repetitions per configuration based on a desired target accuracy. We evaluate Baloo based on a data set consisting of 900 DBMS configuration measurements conducted in our private cloud setup. Our evaluation shows that the highly configurable framework is able to achieve a prediction error of up to 12 %, while saving over 80 % of the measurement effort. We also publish all code and the acquired data set to foster future research.",179263520,8,36,,
10.1145/3546932.3546997,Feature subset selection for learning huge configuration spaces: the case of linux kernel size,"M. Acher, Hugo Martin, Luc Lesoil, Arnaud Blouin, J. Jézéquel, D. Khelladi, Olivier Barais, Juliana Alves Pereira",Software Product Lines Conference,2022,"Linux kernels are used in a wide variety of appliances, many of them having strong requirements on the kernel size due to constraints such as limited memory or instant boot. With more than nine thousands of configuration options to choose from, developers and users of Linux actually spend significant effort to document, understand, and eventually tune (combinations of) options for meeting a kernel size. In this paper, we describe a large-scale endeavour automating this task and predicting a given Linux kernel binary size out of unmeasured configurations. We first experiment that state-of-the-art solutions specifically made for configurable systems such as performance-influence models cannot cope with that number of options, suggesting that software product line techniques may need to be adapted to such huge configuration spaces. We then show that tree-based feature selection can learn a model achieving low prediction errors over a reduced set of options. The resulting model, trained on 95 854 kernel configurations, is fast to compute, simple to interpret and even outperforms the accuracy of learning without feature selection.",241034486,7,71,,
10.1145/3660317.3660322,Cost-Efficient Construction of Performance Models,"Larissa Schmid, Timur Sağlam, Michael Selzer, Anne Koziolek","Proceedings of the 4th Workshop on Performance EngineeRing, Modelling, Analysis, and VisualizatiOn STrategy",2024,(missing abstract),276911266,0,22,,
10.48550/arxiv.2310.01039,Software Reconfiguration in Robotics,"Sven Peldszus, Davide Brugali, Daniel Struber, Patrizio Pelliccione, T. Berger",arXiv.org,2023,"Since it has often been claimed by academics that reconfiguration is essential, many approaches to reconfiguration, especially of robotic systems, have been developed. Accordingly, the literature on robotics is rich in techniques for reconfiguring robotic systems. However, when talking to researchers in the domain, there seems to be no common understanding of what exactly reconfiguration is and how it relates to other concepts such as adaptation. Beyond this academic perspective, robotics frameworks provide mechanisms for dynamically loading and unloading parts of robotics applications. While we have a fuzzy picture of the state-of-the-art in robotic reconfiguration from an academic perspective, we lack a picture of the state-of-practice from a practitioner perspective. To fill this gap, we survey the literature on reconfiguration in robotic systems by identifying and analyzing 98 relevant papers, review how four major robotics frameworks support reconfiguration, and finally investigate the realization of reconfiguration in 48 robotics applications. When comparing the state-of-the-art with the state-of-practice, we observed a significant discrepancy between them, in particular, the scientific community focuses on complex structural reconfiguration, while in practice only parameter reconfiguration is widely used. Based on our observations, we discuss possible reasons for this discrepancy and conclude with a takeaway message for academics and practitioners interested in robotics.",265297423,1,153,,
10.1145/3652620.3688340,Towards Rapid Design of Compartmental Models,"Zahra Fiyouzisabah, Jessie Galasso, Marios Fokaefs, Michalis Famelis",Proceedings of the ACM/IEEE 27th International Conference on Model Driven Engineering Languages and Systems,2024,"In times of crisis, epidemiologists can come under great pressure to model rapidly evolving diseases and to produce analyses about the effects of potential public health interventions. Taking previously developed, tested, and validated model components as the base on which to prototype new infectious disease models can save precious time and effort. However, there is currently no systematic process for quickly navigating a corpus of existing epidemiological models or identifying and reusing their most useful components. In this paper, we propose a vision to accelerate the creation of prototype compartmental models for infectious diseases. We outline a semi-automated process that epidemiologists can use to create pro-totypes that have been partially completed with reused fragments from existing models. Epidemiologists can thus focus on modelling the novel aspects of an ongoing public health crisis, as opposed to aspects of it that are already more or less well understood in previous work. Our approach comprises five steps in total, including identifying useful components in a corpus of infectious disease models, generating potential candidate prototypes, and organizing them in a formal data structure that allows navigation and exploration by the modellers. We outline 13 challenges ahead and discuss potential solutions based on formal modelling techniques.",280900066,0,35,,
10.1016/j.jss.2024.112152,Automated program repair for variability bugs in software product line systems,"Thu-Trang Nguyen, Zheng Zheng, Paolo Arcaini, Fuyuki Ishikawa, Hieu Dinh Vo",Journal of Systems and Software,2024,(missing abstract),277376600,1,105,,
