DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1109/ieem.2014.7058645,Identifying knowledge components in software requirement elicitation,"Laleh Taheri, Noraini Che Pa, R. Abdullah, Salfarina Abdullah, M. Y. Shafazand",IEEE International Conference on Industrial Engineering and Engineering Management,2014,"This paper considers the importance of knowledge in software development organizations which are highly knowledge-intensive and focuses on knowledge audit in their requirement elicitation process. Requirement elicitation process involves a great deal of knowledge and there are several problems regarding eliciting and using the knowledge in this process. Misunderstanding, undefined scope, conflicting information and constant changes of requirements are some of the problems of requirement elicitation. A knowledge audit model is proposed in this paper to improve the requirement elicitation process by identifying knowledge components and knowledge sources existing in the requirement elicitation process as well as their relationships. A survey is then conducted to prove the validity of the model. The results support that the proposed knowledge components and knowledge audit model improves requirement elicitation.",178148167,10,26,,
10.1109/qrs-c.2015.48,A Survey on Knowledge Management in Software Engineering,"S. Vasanthapriyan, Jing Tian, Jianwen Xiang","2015 IEEE International Conference on Software Quality, Reliability and Security - Companion",2015,"Software development is a knowledge intensive and collaborative activity. The success of the project totally depends on knowledge and experience of the developers. Increasing knowledge creation and sharing among software engineers are uphill tasks in software development environments. The field of knowledge management has emerged into this field to improve the productivity of the software by effective and efficient knowledge creation, sharing and transferring. In other words, knowledge management for software engineering aims at facilitating knowledge flow and utilization across every phases of a software engineering process. Therefore, adaptation of various knowledge management practices by software engineering organizations is essential. This survey identified the knowledge management involvement in software engineering in different perspectives in the recent literature and guide future research in this area.",166766881,48,52,,
10.1108/13673271011032427,Knowledge management metrics in software development companies in Brazil,"Vanessa Goldoni, Mírian Oliveira",J. Knowl. Manag.,2010,"Purpose – The main goal of this research is to analyze knowledge management (KM) evaluation metrics in software development companies in Brazil through the perception of managers and users.Design/methodology/approach – The method applied was a multiple case study in two information technology companies in Brazil.Findings – According to the KM objectives and motivations, each company selects an implementation approach that results in specific challenges. The results show that the differences in Company A and Company B can be related to the KM process adopted. Based on the perception of the interviewees, it is possible to affirm that the relevance of a metric depends on the organization's context and the existence of a structured KM process.Research limitations/implications – The conclusions are based on two case studies of Brazilian IT companies. There could be industry‐specific issues as well as national cultural and behavioral values that might affect the findings and conclusions.Practical implications –...",62510582,77,28,,
10.1287/orsc.1080.0412,Perspective - Tacit Knowledge and Knowledge Conversion: Controversy and Advancement in Organizational Knowledge Creation Theory,"I. Nonaka, G. Krogh",Organ. Sci.,2009,"Nonaka's paper [1994. A dynamic theory of organizational knowledge creation. Organ. Sci.5(1) 14--37] contributed to the concepts of “tacit knowledge” and “knowledge conversion” in organization science. We present work that shaped the development of organizational knowledge creation theory and identify two premises upon which more than 15 years of extensive academic work has been conducted: (1) tacit and explicit knowledge can be conceptually distinguished along a continuum; (2) knowledge conversion explains, theoretically and empirically, the interaction between tacit and explicit knowledge. Recently, scholars have raised several issues regarding the understanding of tacit knowledge as well as the interaction between tacit and explicit knowledge in the theory. The purpose of this article is to introduce and comment on the debate about organizational knowledge creation theory. We aim to help scholars make sense of this debate by synthesizing six fundamental questions on organizational knowledge creation theory. Next, we seek to elaborate and advance the theory by responding to questions and incorporating new research. Finally, we discuss implications of our endeavor for organization science.",192596315,2229,204,,
10.1007/978-3-540-30181-3_12,Knowledge Mapping: A Technique for Identifying Knowledge Flows in Software Organisations,"Bo Hansen Hansen, Karlheinz Kautz",Lecture Notes in Computer Science,2004,"Knowledge is a key parameter for software companies’ survival, as the ability to continuously become better at producing services relies on the organisation’s abilities to develop and utilise the intellectual competencies, which its employees possess. These abilities depend highly on the organisation’s capability to share knowledge and thus on the way knowledge flows in the organisation. In this paper we present a knowledge management perspective on software process improvement, and describe a technique for mapping the organisational knowledge flows in a software company. The results show that the technique successfully helps the organisation to select relevant focus areas for planning future improvement initiatives. The study further explains four distinct critical situations, which can be identified in a knowledge map; Hubs, Black Holes, Springs, and Missing Links. Each covers potential problems in the organisational flows and therefore can provide guidance for organisational process improvements.",79420529,63,24,,
10.4324/9780080547367,Knowledge Management in Theory and Practice,Kimiz Dalkir,(missing journal),2005,"The ability to manage knowledge has become increasingly important in today's knowledge economy. Knowledge is considered a valuable commodity, embedded in products and in the tacit knowledge of highly mobile individual employees. Knowledge management (KM) represents a deliberate and systematic approach to cultivating and sharing an organization's knowledge base. It is a highly multidisciplinary field that encompasses both information technology and intellectual capital. This textbook and professional reference offers a comprehensive overview of the field of KM, providing both a substantive theoretical grounding and a pragmatic approach to applying key concepts. Drawing on ideas, tools, and techniques from such disciplines as sociology, cognitive science, organizational behavior, and information science, the text describes KM theory and practice at the individual, community, and organizational levels. It offers illuminating case studies and vignettes from companies including IBM, Xerox, British Telecommunications, JP Morgan Chase, and Nokia. This second edition has been updated and revised throughout. New material has been added on the information and library science perspectives, taxonomies and knowledge classification, the media richness of the knowledge-sharing channel, e-learning, social networking in KM contexts, strategy tools, results-based outcome assessments, knowledge continuity and organizational learning models, KM job descriptions, copyleft and Creative Commons, and other topics. New case studies and vignettes have been added; and the references and glossary have been updated and expanded.",276196351,1564,325,,
(missing DOI),Knowledge Management Culture Audit: Capturing Tacit Perceptions and Barriers,"Meira Levy, Irit Hadar, Steven L. Greenspan, Ethan Hadar",Americas Conference on Information Systems,2008,"A firm’s capacity to efficiently create value from knowledge held by employees and embedded in processes is a key strategic resource. Knowledge Management (KM) seeks to systematically improve that capacity. The first critical step for implementing KM in organizations is the Knowledge Audit. Current audit practices use interviews and questionnaires to understand the KM processes that the organization holds and improved KM processes it wishes to implement, and to explore the organizational culture. In this paper we introduce the concept of capturing tacit cultural perceptions to identify cultural barriers that may interfere with a KM initiative. For this purpose, an analysis instrument was developed and used during the KM audit in a large international software development organization.",133038180,3,15,,
10.1108/13673270810884219,Role of leadership in knowledge management: a study,S. Singh,Journal of Knowledge Management,2008,"Purpose – The purpose of this paper is to investigate the relationship as well as the impact of leadership styles on knowledge management practices in a software firm in India. Design/methodology/approach – The research involved collection of quantitative data on leadership styles and knowledge management practices by using two psychometric instruments, namely organizational leadership questionnaire and knowledge management assessment tool. The survey consisted of 331 knowledge workers working for a software firm in India who had a minimum of one year of working experience in the organization. The data which were collected underwent statistical treatment to obtain the results for the stated objectives of the study. Findings – The research findings indicate directive as well as supportive styles of leadership to be significantly and negatively associated with the art of knowledge management practices. It also depicts that consulting and delegating styles of leadership are positively and significantly related with managing knowledge in a software organization. Finally, only the delegating mode of leadership behaviors was found to be significantl in predicting creation as well as management of knowledge for competitive advantage in software firms in India. Research limitations/implications – There are a few limitations which may affect the scope of the study. First, the study was conducted in only one software firm situated in the national capital territory of India. Hence, blanket generalization of the findings of the study to each and every software firm in India should be done with caution. Second, it was leadership styles alone more than any other variable which was taken to study its impact on knowledge management processes and practices. Therefore, it is suggested that future research, if any, in the area of knowledge management should take note of these two important limitations for the benefits of the industry as a whole. Practical implications – The research investigation offers several recommendations/suggestions for helping knowledge workers as well as top management to design and implement knowledge management architecture for organizational excellence. Originality/value – The paper offers unique empirical directions to manage knowledge in a software company in India. As there is a dearth of empirical research in the area of knowledge management in India, the empirical evidence obtained in this paper will be of use to organizations wanting to become knowledge management companies.",178295548,385,49,,
(missing DOI),Knowledge Management in Software Process Improvement,Wan Jiang-ping,Application Research of Computers,2002,"This paper introduces the concepts of software process improvement and managing complexity etc., then the Capability Maturity Model of software and it s implementation system methodology IDEAL model are analyzed to understand the k nowledge management and organizational learning in software process improvement. Finally, knowledge management in software organization is discussed and it is c oncluded that software process improvement is an effective approach through orga nization learning for knowledge management.",14756144,11,172,,
10.1109/esem.2011.45,A Knowledge Mapping Technique for Project-level Knowledge Flow Analysis,"S. M. Mitchell, C. Seaman",2011 International Symposium on Empirical Software Engineering and Measurement,2011,"A pilot study was conducted within a software development domain using ""knowledge mapping"" (K-mapping) as a research technique to locate and indicate improvements to problematic software project-level knowledge flows (K-flows). The goal of the study is to show that the mitigation or removal of obstacles to project-level K-flow will result in software process improvement (SPI) by lowering project labor cost, improving schedule adherence, and/or enhancing end-product quality. Results show support for the efficacy of the study's K-mapping technique for the identification and management of software project K-flow obstacles. Additionally, the suggested alleviation of such obstacles was acknowledged by project team members as having the potential for a positive effect on SPI.",207550803,14,4,,
10.1016/s0024-6301(97)00017-4,Understanding knowledge management,Mark S. Demarest,Long Range Planning,1997,(missing abstract),113209820,911,30,,
10.1109/mysec.2015.7475204,A knowledge audit model to assess the knowledge in requirement elicitation process,"Laleh Taheri, Noraini Che Pa, R. Abdullah, Salfarina Abdullah",2015 9th Malaysian Software Engineering Conference (MySEC),2015,"There is a great deal of knowledge in requirement elicitation process (REP), because there are different stakeholders with various knowledge backgrounds. Different backgrounds of knowledge lead to different ways of knowledge expression that negatively affect knowledge understandability and cause ambiguity. Knowledge ambiguity results in incorrect interpretation of knowledge and requirements. On the other hand, different stakeholders have different needs and expectations from the software to be developed. This problem causes conflicting information and also negatively affects the correctness of knowledge. Furthermore, stakeholders may ignore mentioning some knowledge because they think it is obvious or their requirements change over time, this negatively affects completeness of knowledge in REP. To mitigate these problems, it is necessary to identify and assess the knowledge in REP. Knowledge Audit (KA) is the process of knowledge analysis and assessment. Therefore, this research introduces a KA model to support knowledge communication among stakeholders through objectively assessing the knowledge in REP.",72697884,5,55,,
(missing DOI),An Empirical Study on the Knowledge Management Practice in Software Testing,"Claudia P. C. Maciel, É. Souza, N. Vijaykumar, R. Falbo, G. V. Meinerz, K. Felizardo",Conferencia Iberoamericana de Software Engineering,2018,(missing abstract),233912616,9,0,,
10.1007/978-3-319-63558-3_17,Understanding knowledge management in agile software development practice,"Yanti Andriyani, Rashina Hoda, Robert Amor",Lecture Notes in Computer Science,2017,"Knowledge management in agile software development has typically been treated as a broad topic resulting in major classifications of its schools and concepts. What inherent knowledge is involved in everyday agile practice and how agile teams manage it is not well understood. To address these questions, we performed a Systematic Literature Review of 48 relevant empirical studies selected from reputed databases. Using a thematic analysis approach to the synthesis, we discovered that (a) agile teams use three knowledge management strategies: discussions, artifacts and visualisations to manage knowledge (b) there are three types of software engineering knowledge: team progress as project knowledge; requirements as product knowledge; and coding techniques as process knowledge. (c) this knowledge is presented in several everyday agile practices. A theoretical model describing how knowledge management strategies and knowledge types are related to agile practices is also presented. These results will help agile practitioners become aware of the specific knowledge types and knowledge management strategies and enable them to better manage them in everyday agile practices. Researchers can further investigate and build upon these findings through empirical studies.",148693528,18,28,,
10.1109/ms.2002.1003450,Knowledge management in software engineering,"I. Rus, M. Lindvall",IEEE Software,2002,"Software organizations' main assets are not plants, buildings, or expensive machines. A software organization's main asset is its intellectual capital, as it is in sectors such asconsulting, law, investment banking, and advertising. The major problem with intellectual capital is that it has legs and walks home every day. At the same rate experience walks out the door, inexperience walks in the door. Whether or not many software organizations admit it, they face the challenge ofsustaining the level of competence needed to win contracts and fulfill undertakings.",39449775,908,84,,
10.1016/j.infsof.2007.07.002,A framework to analyze information systems as knowledge flow facilitators,"Oscar M. Rodríguez-Elias, Ana I. Martínez-García, Aurora Vizcaíno, Jesus Favela, Mario Piattini",Information & Software Technology,2008,(missing abstract),86856134,52,126,,
10.1145/347634.348775,Working knowledge,"Thomas H. Davenport, Lawrence Prusak",Ubiquity,2000,(missing abstract),187415538,345,0,,
(missing DOI),The knowledge-creating company,郁次郎 野中,(missing journal),2008,"How have Japanese companies become world leaders in the automotive and electronics industries, among others? What is the secret of their success? Two leading Japanese business experts, Ikujiro Nonaka and Hirotaka Takeuchi, are the first to tie the success of Japanese companies to their ability to create new  and use it to produce successful products and technologies. In The Knowledge-Creating Company, Nonaka and Takeuchi provide an inside look at how Japanese companies go about creating this new  organizationally. The authors point out that there are two types of knowledge: explicit knowledge, contained in manuals and procedures, and tacit knowledge, learned only by experience, and communicated only indirectly, through metaphor and analogy. U.S. managers focus on explicit knowledge. The Japanese, on the other hand, focus on tacit knowledge. And this, the authors argue, is the key to their success--the Japanese have learned how to transform tacit into explicit knowledge. To explain how this is done--and illuminate Japanese business practices as they do so--the authors range from Greek philosophy to Zen Buddhism, from classical economists to modern management gurus, illustrating the theory of organizational  creation with case studies drawn from such firms as Honda, Canon, Matsushita, NEC, Nissan, 3M, GE, and even the U.S. Marines. For instance, using Matsushita's development of the Home Bakery (the world's first fully automated bread-baking machine for home use), they show how tacit  can be converted to explicit knowledge: when the designers couldn't perfect the dough kneading mechanism, a software programmer apprenticed herself withthe master baker at Osaka International Hotel, gained a tacit understanding of kneading, and then conveyed this information to the engineers. In addition, the authors show that, to create knowledge, the best management style is neither top-down nor bottom-up, but rather what they call middle-up-down, in which the middle managers form a bridge between the ideals of top management and the chaotic realities of the frontline. As we make the turn into the 21st century, a new society is emerging. Peter Drucker calls it the knowledge society, one that is drastically different from the industrial society, and one in which acquiring and applying  will become key competitive factors. Nonaka and Takeuchi go a step further, arguing that creating  will become the key to sustaining a competitive advantage in the future. Because the competitive environment and customer preferences changes constantly,  perishes quickly. With The Knowledge-Creating Company, managers have at their fingertips years of insight from Japanese firms that reveal how to create  continuously, and how to exploit it to make successful new products, services, and systems.",225860330,7418,0,,
(missing DOI),The Knowledge Creating Company,Ikuyanonaka,(missing journal),2008,(missing abstract),220121362,677,0,,
10.1109/esem.2013.53,The Impact of Agile Principles and Practices on Large-Scale Software Development Projects: A Multiple-Case Study of Two Projects at Ericsson,"L. Lagerberg, Tor Skude, P. Emanuelsson, K. Sandahl, Daniel Ståhl",2013 ACM / IEEE International Symposium on Empirical Software Engineering and Measurement,2013,"BACKGROUND: Agile software development methods have a number of reported benefits on productivity, project visibility, software quality and other areas. There are also negative effects reported. However, the base of empirical evidence to the claimed effects needs more empirical studies. AIM: The purpose of the research was to contribute with empirical evidence on the impact of using agile principles and practices in large-scale, industrial software development. Research was focused on impacts within seven areas: Internal software documentation, Knowledge sharing, Project visibility, Pressure and stress, Coordination effectiveness, and Productivity. METHOD: Research was carried out as a multiple-case study on two contemporary, large-scale software development projects with different levels of agile adoption at Ericsson. Empirical data was collected through a survey of project members. RESULTS AND CONCLUSIONS: Intentional implementation of agile principles and practices were found to: correlate with a more balanced use of internal software documentation, contribute to knowledge sharing, correlate with increased project visibility and coordination effectiveness, reduce the need for other types of coordination mechanisms, and possibly increase productivity. No correlation with increase in pressure and stress were found.",220898886,92,38,,
10.1145/1134285.1134500,Performing systematic literature reviews in software engineering,"D. Budgen, P. Brereton",International Conference on Software Engineering,2006,"Context: Making best use of the growing number of empirical studies in Software Engineering, for making decisions and formulating research questions, requires the ability to construct an objective summary of available research evidence. Adopting a systematic approach to assessing and aggregating the outcomes from a set of empirical studies is also particularly important in Software Engineering, given that such studies may employ very different experimental forms and be undertaken in very different experimental contexts.Objectives: To provide an introduction to the role, form and processes involved in performing Systematic Literature Reviews. After the tutorial, participants should be able to read and use such reviews, and have gained the knowledge needed to conduct systematic reviews of their own.Method: We will use a blend of information presentation (including some experiences of the problems that can arise in the Software Engineering domain), and also of interactive working, using review material prepared in advance.",188430695,8611,9,,
