Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"SM Didar Al Alam","Data analytics for decision support in software release management",2018,"","ucalgary.scholaris.ca","https://ucalgary.scholaris.ca/items/c59c3449-4241-4e79-93be-65270bdc397b","",285,"2026-01-23 18:15:17","","","","",,,,,0,0.00,0,1,8,"The dynamism and uncertainty in iterative software development demand for frequent releases with shorter duration, reduced scope, and strong stakeholder involvement. The lack …","https://ucalgary.scholaris.ca/bitstreams/ea1dd62e-0585-45db-9990-78e159d27a36/download","https://scholar.google.com/scholar?q=related:PmkLZI3x124J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"FM Nascimento, AJA Neto, BT Andrade…","Software Project Plan for Mobile Games Development: A Quasi-Systematic Review",,"sbgames.org","","https://www.sbgames.org/sbgames2017/papers/IndustriaFull/175455.pdf","",286,"2026-01-23 18:15:17","PDF","","","",,,,,0,0.00,0,4,,"Observing the growth of mobile games industry in the past few years, many companies turned their eyes to this market. Each year, the number of released mobile games grows, but …","https://www.sbgames.org/sbgames2017/papers/IndustriaFull/175455.pdf","https://scholar.google.com/scholar?q=related:EacCL3AqKpQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"A Garcia-Silva, R Palma…","Ensuring the Quality of Research Objects in the Earth Science Domain",2017,"2017 IEEE 13th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8109167/","",287,"2026-01-23 18:15:17","","","","",,,,,0,0.00,0,3,9,"Research objects were designed in data-intensive science under the premises of interoperability and machine-readability to describe scientific processes and findings …","https://www.researchgate.net/profile/Jose_Manuel_Gomez-Perez/publication/321120411_Ensuring_the_Quality_of_Research_Objects_in_the_Earth_Science_Domain/links/5a7879cf0f7e9b41dbd428f7/Ensuring-the-Quality-of-Research-Objects-in-the-Earth-Science-Domain.pdf","https://scholar.google.com/scholar?q=related:ypONhMzWYpsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"V Garousi, JM Fernandes","Quantity versus impact of papers in software engineering research: a quantitative analysis",,"researchgate.net","","https://www.researchgate.net/profile/Vhid-Gruslu/publication/317977472_Quantity_versus_impact_of_software_engineering_papers_a_quantitative_study/links/5b893d1a299bf1d5a7339386/Quantity-versus-impact-of-software-engineering-papers-a-quantitative-study.pdf","",288,"2026-01-23 18:15:17","PDF","","","",,,,,0,0.00,0,2,,"Context: According to the data from the Scopus publication database, as analyzed in several recent studies, more than 70,000 papers have been published in the area of Software …","https://www.researchgate.net/profile/Vhid-Gruslu/publication/317977472_Quantity_versus_impact_of_software_engineering_papers_a_quantitative_study/links/5b893d1a299bf1d5a7339386/Quantity-versus-impact-of-software-engineering-papers-a-quantitative-study.pdf","https://scholar.google.com/scholar?q=related:VToHVQ-GACgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"V Garousi, M Felderer","Worlds apart",,"edepot.wur.nl","","https://edepot.wur.nl/438223","",289,"2026-01-23 18:15:17","PDF","","","",,,,,0,0.00,0,2,,"The global software industry and the software engineering (SE) academia are two large communities. However, unfortunately, the level of joint industry-academia collaborations …","https://edepot.wur.nl/438223","https://scholar.google.com/scholar?q=related:tOFP2Gh9mjgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"V Garousi, M Felderer, JM Fernandes, D Pfahl…","Industry-academia collaborations in so ware engineering",2017,"","researchgate.net","https://www.researchgate.net/profile/Vhid-Gruslu/publication/316407554_Industry-academia_collaborations_in_software_engineering_An_empirical_analysis_of_challenges_patterns_and_anti-patterns_in_research_projects/links/59e7023d0f7e9b13acac69ae/Industry-academia-collaborations-in-software-engineering-An-empirical-analysis-of-challenges-patterns-and-anti-patterns-in-research-projects.pdf","",290,"2026-01-23 18:15:17","PDF","","","",,,,,0,0.00,0,5,9,"Research collaboration between industry and academia supports improvement and innovation in industry and helps to ensure industrial relevance in academic research …","https://www.researchgate.net/profile/Vhid-Gruslu/publication/316407554_Industry-academia_collaborations_in_software_engineering_An_empirical_analysis_of_challenges_patterns_and_anti-patterns_in_research_projects/links/59e7023d0f7e9b13acac69ae/Industry-academia-collaborations-in-software-engineering-An-empirical-analysis-of-challenges-patterns-and-anti-patterns-in-research-projects.pdf","https://scholar.google.com/scholar?q=related:lGyO6_Us7iwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"V Garousi, M Felderer","Living in two different worlds",,"ieeexplore.ieee.org","","https://ieeexplore.ieee.org/iel7/52/5204063/07950857.pdf","",291,"2026-01-23 18:15:17","","","","",,,,,0,0.00,0,2,,"The global software industry and the software engineering (SE) academia are two large communities. However, unfortunately, the level of joint industry-academia collaborations …","","https://scholar.google.com/scholar?q=related:D0hgbfMwhQUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Mahpol, N Othman, SM Maat","AN ACADEMIC LITERARY REVIEW OF INDUSTRY ADVISORY COUNCIL (IAC)",2017,"ICERI2017 Proceedings","library.iated.org","https://library.iated.org/view/MAHPOL2017ANA","",292,"2026-01-23 18:15:17","","","","",,,,,0,0.00,0,3,9,"This paper review studies on Industry Advisory Council (IAC) that have been implemented in various countries in boosting employability rates of graduates and to help higher learning …","","https://scholar.google.com/scholar?q=related:kn-TYa9TT64J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"SIN INDUSTRY","CHALLENGES AND",2023,"Building Stronger Bridges: Strategies for Improving …","lucris.lub.lu.se","https://lucris.lub.lu.se/ws/portalfiles/portal/146569093/Thesis_Rico_Sergio_PrintVersion.pdf#page=90","",293,"2026-01-23 18:15:17","PDF","","","",,,,,0,0.00,0,1,3,"Abstract Background and Context: Ph. D. projects in software engineering in Sweden often involve collaboration with industry partners. Harmonious collaboration is critical to the …","https://lucris.lub.lu.se/ws/portalfiles/portal/146569093/Thesis_Rico_Sergio_PrintVersion.pdf#page=90","https://scholar.google.com/scholar?q=related:CFh_npx3ZrYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JA Almeida, WB Santos","Framework da Cultura Organizacional na Colaboração Indústria-Academia em Arranjos Produtivos Locais (APLs)",,"revistas.poli.br","","http://revistas.poli.br/index.php/anais/article/view/1939","",294,"2026-01-23 18:15:17","","","","",,,,,0,0.00,0,2,,"Na chamada revolução da informação e comunicação (TIC), apontamos os benefícios da aproximação dos processos produtivos de base, através da indústria, com a pesquisa de …","","https://scholar.google.com/scholar?q=related:f7SVp7G098wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"JA Aguilar-Calderón, C Tripp-Barba…","Análisis de Correlación de Pearson sobre la práctica de la ingeniería de software en la micro y pequeña empresas de la industria de software de Sinaloa, México",2019,"IEEE Latin America …","latamt.ieeer9.org","https://latamt.ieeer9.org/index.php/transactions/article/view/243","",295,"2026-01-23 18:15:17","","","","",,,,,0,0.00,0,3,7,"Is well-known that software development process for desktop, web or mobile applications in industry needs the adoption of best practices of Software Engineering. Nevertheless, not …","https://latamt.ieeer9.org/index.php/transactions/article/download/243/138","https://scholar.google.com/scholar?q=related:6oBxDR_uYwMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"MP Sørensen, TK Ryan, AR Lyngs","Co-location-vidensinteraktion via samarbejde og samlokalisering: Et pilotstudie udført for Tænketanken DEA",2019,"CFA Scientific Reports","tidsskrift.dk","https://tidsskrift.dk/cfasr/article/view/151273","",296,"2026-01-23 18:15:17","","","","",,,,,0,0.00,0,3,7,"I det følgende fremlægges resultaterne af Dansk Center for Forskningsanalyses pilotstudie af co-location projekter. Co-location projekter forstås overordnet set i rapporten som en …","https://tidsskrift.dk/cfasr/article/download/151273/193974","https://scholar.google.com/scholar?q=related:5U2UW7v5GtYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"YDDT Gereksinimler, B Test-Otomasyon","Deneyim Raporu",2019,"","academia.edu","https://www.academia.edu/download/115602784/UYMS_Gauge_test_automation_Oct_12.pdf","",297,"2026-01-23 18:15:17","PDF","","","",,,,,0,0.00,0,2,7,"Test otomasyonu, endüstride sürekli büyüyen yeni metotların ve araçların kullanıldığı bir alan olmakla beraber son zamanlarda geliştirilen yeni yaklaşımlardan Behavior-Driven …","https://www.academia.edu/download/115602784/UYMS_Gauge_test_automation_Oct_12.pdf","https://scholar.google.com/scholar?q=related:fYHokRwKmdAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"MHC Ho","INSTITUTE OF RESEARCH AND COMMUNITY SERVICE UNIVERSITAS NEGERI YOGYAKARTA",,"","","","",300,"2026-01-23 18:15:17","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:MH8ZXChub4gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J González-Huerta","SHADE–A Value-Oriented Strategy to Handle Software Asset Degradation: References",,"gonzalez-huerta.net","","http://www.gonzalez-huerta.net/?page_id=810","",301,"2026-01-23 18:15:17","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:g1ATlZa9hgoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"DC Shepherd, K Herkiloglu, AS HAVELSAN","Evidence From 26 International Industry–Academia Collaborative Projects",2020,"BEHAVIORAL SCIENCE OF …","","","",302,"2026-01-23 18:15:17","CITATION","","","",,,,,0,0.00,0,3,6,"","","https://scholar.google.com/scholar?q=related:Z9vf6JZU8v8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"TOD HIGH-QUALITY","Automated Testing of Simulation Software in the Aviation Industry",2019,"SOFTWARE DEVELOPMENT PROCESSES","","","",303,"2026-01-23 18:15:17","CITATION","","","",,,,,0,0.00,0,1,7,"","","https://scholar.google.com/scholar?q=related:GkCx6qoLiRQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"SE McGregor, DE Thompson","Calibrating collaboration: Interdisciplinarity in security research",2025,"Internet Policy Review","policyreview.info","https://policyreview.info/articles/analysis/calibrating-collaboration-interdisciplinarity-security-research","https://scholar.google.com/scholar?cites=6826450542276811807&as_sdt=2005&sciodt=0,5&hl=en",75,"2026-01-23 18:15:17","HTML","","","",,,,,1,1.00,1,2,1,"Interdisciplinary collaboration and mixed-methods research is gaining recognition as a necessary design for advancing security and privacy research and is increasingly …","https://policyreview.info/articles/analysis/calibrating-collaboration-interdisciplinarity-security-research","https://scholar.google.com/scholar?q=related:H5wuoZlsvF4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"R Su, N Ahmad, M Esposito, A Janes, D Taibi…","Emerging Trends in Software Architecture from the Practitioners Perspective: A Five Year Review",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2507.14554","https://scholar.google.com/scholar?cites=11031966452784633899&as_sdt=2005&sciodt=0,5&hl=en",91,"2026-01-23 18:15:17","","","","",,,,,1,1.00,0,6,1,"Software architecture plays a central role in the design, development, and maintenance of software systems. With the rise of cloud computing, microservices, and containers …","https://arxiv.org/pdf/2507.14554","https://scholar.google.com/scholar?q=related:KxhB-AlrGZkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"HF Sunde, TL Ahlgren, L Jaccheri…","On the evaluation of StartupGPT: A Retrieval-Augmented AI Chatbot for Delivering Research-Driven Guidance to Startups",2025,"2025 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11068337/","https://scholar.google.com/scholar?cites=3448456327312398958&as_sdt=2005&sciodt=0,5&hl=en",137,"2026-01-23 18:15:17","","","","",,,,,1,1.00,0,4,1,"[Introduction] The study addresses the challenge of transferring research knowledge to the industry, with a particular focus on small businesses and startups, which often lack access to …","","https://scholar.google.com/scholar?q=related:blrnTMJg2y8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"AF Pereira, M Kalinowski, MT Baldassarre…","Towards Lean Research Inception: Assessing Practical Relevance of Formulated Research Problems",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2506.12669","https://scholar.google.com/scholar?cites=6779564845601558047&as_sdt=2005&sciodt=0,5&hl=en",147,"2026-01-23 18:15:17","","","","",,,,,1,1.00,0,4,1,"[Context] The lack of practical relevance in many Software Engineering (SE) research contributions is often rooted in oversimplified views of industrial practice, weak industry …","https://arxiv.org/pdf/2506.12669","https://scholar.google.com/scholar?q=related:H47OsU7aFV4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"JR Aguilar Cisneros…","Soft and Hard Skills Gained by Students through Real Projects Developed at a University Software Company",2023,"… and Computer Software","Springer","https://link.springer.com/article/10.1134/S0361768823080029","https://scholar.google.com/scholar?cites=11265960092850588257&as_sdt=2005&sciodt=0,5&hl=en",152,"2026-01-23 18:15:17","","10.1134/S0361768823080029","","",,,,,1,0.33,1,2,3,"This paper shows quantitative research regarding knowledge, soft and hard skills, and experience acquired by students hired by a University Software Development Company …","","https://scholar.google.com/scholar?q=related:YQoWzAO7WJwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"KR Felizardo, FC Souza, ACC Souza…","Assessing Diversity in Creating Seed Set for Snowballing Search for Systematic Literature Review in Software Engineering",2025,"Forthcoming in the The …","ime.usp.br","https://www.ime.usp.br/~gerosa/papers/ESEM___Snowballing.pdf","https://scholar.google.com/scholar?cites=1410524962808794697&as_sdt=2005&sciodt=0,5&hl=en",154,"2026-01-23 18:15:17","PDF","","","",,,,,1,1.00,0,4,1,"Background: Systematic literature reviews (SLRs) require robust search strategies to ensure comprehensive coverage. Although database searches have traditionally been the primary …","https://www.ime.usp.br/~gerosa/papers/ESEM___Snowballing.pdf","https://scholar.google.com/scholar?q=related:SQ4K-_owkxMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"M Sønderskov, U Higdem…","Spenningsfelt i et innovasjonssamarbeid mellom forskere og gründere",2024,"Nordic Journal of …","scup.com","https://www.scup.com/doi/abs/10.18261/njips.3.1.5","https://scholar.google.com/scholar?cites=8868297108424869042&as_sdt=2005&sciodt=0,5&hl=en",157,"2026-01-23 18:15:17","","10.18261/njips.3.1.5","","",,,,,1,0.50,0,3,2,"Det er økte forventninger om at forskere samarbeider med andre sektorer for å utvikle nye løsninger på samfunnsutfordringer. Sammen med en minigründerbedrift fikk forfatterne …","https://www.scup.com/doi/pdf/10.18261/njips.3.1.5","https://scholar.google.com/scholar?q=related:ssRJ3juFEnsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"PL Dornelles, J Dantas, R Parizi","Brewing Ideas: An Experience Report on the Use of World Café's to Spin on Collaborative Learning of Software Development Life Cycles",2024,"Simpósio Brasileiro de Educação …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/educomp/article/view/28182","https://scholar.google.com/scholar?cites=15463450858770932872&as_sdt=2005&sciodt=0,5&hl=en",159,"2026-01-23 18:15:17","","","","",,,,,1,0.50,0,3,2,"Resumo Context: In Software Engineering Education, there is a continuous search for methods that might promote active and collaborative learning is ongoing. While many active …","https://sol.sbc.org.br/index.php/educomp/article/download/28182/27993","https://scholar.google.com/scholar?q=related:iCTAjqA2mdYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"D Marques, R Rocha, B Santos, F Pacheco…","Industry academia and government collaboration to reduce gaps in software engineering: Applications for students and professionals in career transition",2024,"Proceedings of the XXIII …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3701625.3701690","https://scholar.google.com/scholar?cites=4153335355457598964&as_sdt=2005&sciodt=0,5&hl=en",165,"2026-01-23 18:15:17","","10.1145/3701625.3701690","","",,,,,1,0.50,0,5,2,"The development of skills in Software Engineering disciplines often faces challenges when applied to real projects in the software industry. An effective practice to overcome these …","https://dl.acm.org/doi/pdf/10.1145/3701625.3701690","https://scholar.google.com/scholar?q=related:9PUeH4CcozkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"C Wimalasooriya…","Co-Creating Industry-Ready Software Engineering Graduates: Bridging the Academia-Industry Gap through Agile and Prosumer-Based Learning",2025,"… Research Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11031015/","https://scholar.google.com/scholar?cites=16395445584292997619&as_sdt=2005&sciodt=0,5&hl=en",183,"2026-01-23 18:15:17","","","","",,,,,1,1.00,1,2,1,"The persistent skill gap between academia and the software industry has highlighted the need for innovative approaches to ensure academic curricula meet the demands of both the …","","https://scholar.google.com/scholar?q=related:8-kHYuRSiOMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"RS Durelli, R Cordeiro, A Goldman","Using Real Code to Teach Good Programming Practices",2022,"… of the XXI Brazilian Symposium on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3571473.3571504","https://scholar.google.com/scholar?cites=17436829086258373035&as_sdt=2005&sciodt=0,5&hl=en",198,"2026-01-23 18:15:17","","10.1145/3571473.3571504","","",,,,,1,0.25,0,3,4,"“Talk is cheap. Show me the code”. Using real code examples is a way of engaging students while teaching Software Engineering. By applying this technique, this paper describes the …","https://dl.acm.org/doi/pdf/10.1145/3571473.3571504","https://scholar.google.com/scholar?q=related:qyGhb6sP_PEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"MN Ntinda, CI Sedano, M Apiola…","Aligning Academic Efforts with Key Industries: A Case of Computing at the University of Namibia",2023,"2023 IEEE Frontiers in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10343344/","https://scholar.google.com/scholar?cites=10717859049626139039&as_sdt=2005&sciodt=0,5&hl=en",199,"2026-01-23 18:15:17","","","","",,,,,1,0.33,0,4,3,"Preparing future graduates for the workplace should involve linkage with industry. Ultimately, students gain valuable insight into real-life projects, preparing them for future …","https://www.utupub.fi/bitstream/handle/10024/186191/%23539%20%281570893305%29%20.pdf?sequence=1","https://scholar.google.com/scholar?q=related:n_mrHQV8vZQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"TV Ribeiro","Insights on transferring software engineering scientific knowledge to practice",2022,"","pantheon.ufrj.br","https://pantheon.ufrj.br/handle/11422/26451","https://scholar.google.com/scholar?cites=367369701614404466&as_sdt=2005&sciodt=0,5&hl=en",202,"2026-01-23 18:15:17","","","","",,,,,1,0.25,1,1,4,"CONTEXT. Bridging the gap between research and practice is an old challenge in the software engineering field. While researchers expect practitioners to use scientific …","https://pantheon.ufrj.br/bitstream/11422/26451/1/947844_compressed.pdf","https://scholar.google.com/scholar?q=related:csP3FcwoGQUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"C Pöpel, J Egbert","On Overcoming the Gap between Industry and Academic Research in the Field of Music Technology",2023,"4th International Conference Business Meets …","riunet.upv.es","https://riunet.upv.es/handle/10251/192452","https://scholar.google.com/scholar?cites=3046022612268182435&as_sdt=2005&sciodt=0,5&hl=en",203,"2026-01-23 18:15:17","","","","",,,,,1,0.33,1,2,3,"[EN] The field of industrial music technology, as well as academic research on music technology, strives for a high innovation potential and depends on it. Therefore, it would …","https://riunet.upv.es/bitstream/handle/10251/192452/PopelEgbert%20-%20On%20Overcoming%20the%20Gap%20between%20Industry%20and%20Academic%20Research%20in%20the%20Field%20of%20Music%20....pdf?sequence=1","https://scholar.google.com/scholar?q=related:o2sNZm2lRSoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"S Budiono, JT Purba","Strategic branding maintenance of microsoft corporation in Indonesia case",2022,"… of the international conference on industrial …","ieomsociety.org","https://ieomsociety.org/proceedings/2022nigeria/79.pdf","https://scholar.google.com/scholar?cites=16655011326013528040&as_sdt=2005&sciodt=0,5&hl=en",207,"2026-01-23 18:15:17","PDF","","","",,,,,1,0.25,1,2,4,"People were forced to work or study from home due to the Covid-19 pandemic crisis and the digital revolution that coincided. Microsoft Corporation is an American multinational …","https://ieomsociety.org/proceedings/2022nigeria/79.pdf","https://scholar.google.com/scholar?q=related:6NckGY98IucJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"C Vigurs, C Maidment, M Fell…","What works for multi-stakeholder, multi sector collaborations for smart local energy systems",2022,"… Centre, Strathclyde, UK …","energyrev.org.uk","https://www.energyrev.org.uk/media/2007/energyrev_multistakeholder_report_202210.pdf","https://scholar.google.com/scholar?cites=5115811413082084850&as_sdt=2005&sciodt=0,5&hl=en",211,"2026-01-23 18:15:17","PDF","","","",,,,,1,0.25,0,4,4,"The Energy Revolution Research Consortium (EnergyREV) is part of the Government-funded Prospering from the Energy Revolution (PFER) Industrial Strategy Challenge Fund …","https://www.energyrev.org.uk/media/2007/energyrev_multistakeholder_report_202210.pdf","https://scholar.google.com/scholar?q=related:8pWlHmAD_0YJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"G Fatih, D Gonca Gokce Menekse, EC Nergiz, A Soylu","Detecting Latent Topics and Trends in Software Engineering Research Since 1980 Using Probabilistic Topic Modeling",2022,"","IEEE","","https://scholar.google.com/scholar?cites=2990792860476553438&as_sdt=2005&sciodt=0,5&hl=en",215,"2026-01-23 18:15:17","CITATION","","","",,,,,1,0.25,0,4,4,"","","https://scholar.google.com/scholar?q=related:3rh6vUJugSkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"N Yang","Logs and Models in Engineering Complex Embedded Production Software Systems",2023,"","research.tue.nl","https://research.tue.nl/files/294080326/20230419_Yang_hf.pdf","https://scholar.google.com/scholar?cites=9287234974183921986&as_sdt=2005&sciodt=0,5&hl=en",232,"2026-01-23 18:15:17","PDF","","","",,,,,1,0.33,1,1,3,"Embedded systems are an essential part of production and manufacturing, providing a strict control and automation of the processes to ensure the quality of final products. One can find …","https://research.tue.nl/files/294080326/20230419_Yang_hf.pdf","https://scholar.google.com/scholar?q=related:QhnRzQDj4oAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"JC Torrado Vidal, J Gomez, G Montoro","Hands-On Experiences With Assistive Technologies for People With Intellectual Disabilities: Opportunities and Challenges",2020,"","Institute of Electrical and Electronics …","","https://scholar.google.com/scholar?cites=15946579491355322509&as_sdt=2005&sciodt=0,5&hl=en",241,"2026-01-23 18:15:17","CITATION","","","",,,,,1,0.17,0,3,6,"","","https://scholar.google.com/scholar?q=related:jWjDDI-hTd0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"J Manyie, GJ Gerusu, RK Jui Heng","Collaborative Barriers Among University-Industry-Policy (UIP) Entities on Environmental Matters: A Case Study in Sarawak, Malaysia",2020,"Technium Soc. Sci. J.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/techssj12&section=30","https://scholar.google.com/scholar?cites=7240305147021178636&as_sdt=2005&sciodt=0,5&hl=en",247,"2026-01-23 18:15:17","","","","",,,,,1,0.17,0,3,6,"Realizing the importance of practicing environmental concern, it is needed to understand the tools used to tackle the issues. In this study, university-industry-policy (UI-P) entities …","","https://scholar.google.com/scholar?q=related:DDehoSu7emQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"K Mejerytė-Narkevičienė","Benefits of business and university collaboration in curriculum development",2018,"Гуманітарний вісник Запорізької …","vestnikzgia.com.ua","http://vestnikzgia.com.ua/article/view/155559","https://scholar.google.com/scholar?cites=4566019918878661862&as_sdt=2005&sciodt=0,5&hl=en",248,"2026-01-23 18:15:17","","","","",,,,,1,0.13,1,1,8,"The relevance of the research In the face of increasing global competition, business was challenged to seek new methods for creating their competitive advantage and at the same …","http://vestnikzgia.com.ua/article/download/155559/156235","https://scholar.google.com/scholar?q=related:5twepuzCXT8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"S Mutyala, S Nelapudi","Assessing Barriers and Facilitators to Evidence Use in Decisions: A Tertiary and Interview Study",2017,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1155498","https://scholar.google.com/scholar?cites=15912715302419342466&as_sdt=2005&sciodt=0,5&hl=en",249,"2026-01-23 18:15:17","","","","",,,,,1,0.11,1,2,9,"Objectives. In this study, evidence use in practice was mainly focused as a part of which barriers and facilitators concerning it were aspired to be obtained from the practitioners …","https://www.diva-portal.org/smash/get/diva2:1155498/FULLTEXT02","https://scholar.google.com/scholar?q=related:gqSgJEJS1dwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"K Mejerytė-Narkevičienė","University collaboration with business in curriculum development",2018,"Гуманітарний вісник Запорізької …","vestnikzgia.com.ua","http://vestnikzgia.com.ua/article/view/149679","https://scholar.google.com/scholar?cites=9937309353520137795&as_sdt=2005&sciodt=0,5&hl=en",250,"2026-01-23 18:15:17","","","","",,,,,1,0.13,1,1,8,"The relevance of the research is that university and business collaboration is the main implementation tool of the third university mission. University-business collaboration (UBC) …","http://vestnikzgia.com.ua/article/view/149679/150331","https://scholar.google.com/scholar?q=related:Qwa89zRq6IkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"D Ktoridou, E Doukanari, A Karayiannis…","Business and management of games: An industry driven learning experience for MIS students",2018,"2018 IEEE Global …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8363419/","https://scholar.google.com/scholar?cites=11598557133335816957&as_sdt=2005&sciodt=0,5&hl=en",251,"2026-01-23 18:15:17","","","","",,,,,1,0.13,0,4,8,"Industry employers have traditionally been involved with the academia serving in advisory boards and as internship providers. In both cases, their involvement contributes to the …","","https://scholar.google.com/scholar?q=related:_eqNz0Ja9qAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"K Wallace","Watching the detectives: an initial report on an industrial experiment to collaborate with the empirical software engineering research community",2018,"Proceedings of the 5th International Workshop on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3195546.3195550","https://scholar.google.com/scholar?cites=4227105451646100239&as_sdt=2005&sciodt=0,5&hl=en",252,"2026-01-23 18:15:17","","10.1145/3195546.3195550","","",,,,,1,0.13,1,1,8,"Context: Evidence-based practice within healthcare benefits from the Cochrane Collaboration providing trustworthy evidence that can be used to inform clinical decisions …","https://dl.acm.org/doi/pdf/10.1145/3195546.3195550","https://scholar.google.com/scholar?q=related:D6N7GQOyqToJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"AS Bordin","Ensino de Processo de Software em Colaboração com Empresas: Uma Experiência Potencialmente Extensionista",2024,"Simpósio Brasileiro de Educação em Computação …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/educomp/article/view/28183","https://scholar.google.com/scholar?cites=7710518098395455817&as_sdt=2005&sciodt=0,5&hl=en",255,"2026-01-23 18:15:17","","","","",,,,,1,0.50,1,1,2,"O ensino de Engenharia de Software se torna mais efetivo quando realizado por meio de experiências práticas reais. Propiciar esse tipo de experiência demanda articular …","https://sol.sbc.org.br/index.php/educomp/article/download/28183/27994","https://scholar.google.com/scholar?q=related:SeEUwVtDAWsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
