Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
8,"B Friesel, O Spinczyk","Black-box models for non-functional properties of AI software systems",2022,"Proceedings of the 1st International Conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3522664.3528602","https://scholar.google.com/scholar?cites=4029279899062001049&as_sdt=2005&sciodt=0,5&hl=en",41,"2025-11-13 00:32:51","","10.1145/3522664.3528602","","",,,,,8,2.67,4,2,3,"Non-functional properties (NFPs) such as latency, memory requirements, or hardware cost are an important characteristic of AI software systems, especially in the domain of resource …","https://ess.cs.uos.de/static/papers/Friesel-2022-CAIN.pdf","https://scholar.google.com/scholar?q=related:mV02XLjg6jcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
13,"J Grohmann, D Seybold, S Eismann…","Baloo: Measuring and modeling the performance configurations of distributed dbms",2020,"… , and Simulation of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9285960/","https://scholar.google.com/scholar?cites=5025312541854281019&as_sdt=2005&sciodt=0,5&hl=en",42,"2025-11-13 00:32:51","","","","",,,,,13,2.60,3,4,5,"Correctly configuring a distributed database management system (DBMS) deployed in a cloud environment for maximizing performance poses many challenges to operators. Even if …","https://www.researchgate.net/profile/Simon-Eismann/publication/347805839_Baloo_Measuring_and_Modeling_the_Performance_Configurations_of_Distributed_DBMS/links/5feb38e7299bf1408859acd3/Baloo-Measuring-and-Modeling-the-Performance-Configurations-of-Distributed-DBMS.pdf","https://scholar.google.com/scholar?q=related:Oy2KriF_vUUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"H Lamsellak, MG Belkasmi","Global software development agile planning model: challenges and current trends",2023,"Indonesian Journal of Electrical …","academia.edu","https://www.academia.edu/download/115709471/59_33753_Rev.pdf","https://scholar.google.com/scholar?cites=3920697097255192252&as_sdt=2005&sciodt=0,5&hl=en",43,"2025-11-13 00:32:51","PDF","","","",,,,,4,2.00,2,2,2,"Agile planning offers a number of benefits that make the customers active members of the team throughout the project. In global software development (GSD), geographic separations …","https://www.academia.edu/download/115709471/59_33753_Rev.pdf","https://scholar.google.com/scholar?q=related:vAbNuTwdaTYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
13,"P Temple, G Perrouin, M Acher, B Biggio…","Empirical assessment of generating adversarial configurations for software product lines",2021,"Empirical Software …","Springer","https://link.springer.com/article/10.1007/s10664-020-09915-7","https://scholar.google.com/scholar?cites=12377761837440927063&as_sdt=2005&sciodt=0,5&hl=en",44,"2025-11-13 00:32:51","","10.1007/s10664-020-09915-7","","",,,,,13,3.25,3,5,4,"Software product line (SPL) engineering allows the derivation of products tailored to stakeholders' needs through the setting of a large number of configuration options …","https://inria.hal.science/hal-03045797/document","https://scholar.google.com/scholar?q=related:V4UNm8-kxqsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
10,"B Friesel, O Spinczyk","Regression model trees: Compact energy models for complex IoT devices",2022,"… Cyber-Physical Systems and Internet of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9805381/","https://scholar.google.com/scholar?cites=5138733091815359305&as_sdt=2005&sciodt=0,5&hl=en",45,"2025-11-13 00:32:51","","","","",,,,,10,3.33,5,2,3,"The energy and timing behaviour of embedded components such as radio chips or sensors plays an important role when developing energy-efficient cyber-physical systems and IoT …","https://ess.cs.uos.de/static/papers/Friesel-2022-CPSIoTBench.pdf","https://scholar.google.com/scholar?q=related:SQMzVYVyUEcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"C König, K Rosiak, L Cleophas, I Schaefer","True variability shining through taxonomy mining",2023,"Proceedings of the 27th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3579027.3608989","https://scholar.google.com/scholar?cites=9325892607782311639&as_sdt=2005&sciodt=0,5&hl=en",46,"2025-11-13 00:32:51","","10.1145/3579027.3608989","","",,,,,3,1.50,1,4,2,"Software variants of a Software Product Line (SPL) consist of a set of artifacts specified by features. Variability models document the valid relationships between features and their …","","https://scholar.google.com/scholar?q=related:11ZOhOo5bIEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"P Silva, C Bezerra, I Machado","Automating Feature Model maintainability evaluation using machine learning techniques",2023,"Journal of Systems and Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164121222002151","https://scholar.google.com/scholar?cites=6884815034215564671&as_sdt=2005&sciodt=0,5&hl=en",47,"2025-11-13 00:32:51","","","","",,,,,6,3.00,2,3,2,"Abstract Context: Software Product Lines (SPL) are generally specified using a Feature Model (FM), an artifact designed in the early stages of the SPL development life cycle. This …","","https://scholar.google.com/scholar?q=related:fwWw2svGi18J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Fernandez-Amoros, R Heradio, JM Horcas…","Pragmatic random sampling of Kconfig-based systems: A unified approach",2025,"Journal of Systems and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164121225002468","",48,"2025-11-13 00:32:51","HTML","","","",,,,,0,0.00,0,4,1,"The configuration space of some systems is so large that it cannot be computed. This is the case with the Linux Kernel, which provides more than 18,000 configurable options …","https://www.sciencedirect.com/science/article/pii/S0164121225002468","https://scholar.google.com/scholar?q=related:FYJ8GDpMhpgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
17,"GA Randrianaina, DE Khelladi, O Zendra…","Towards incremental build of software configurations",2022,"Proceedings of the ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3510455.3512792","https://scholar.google.com/scholar?cites=6321538771224386258&as_sdt=2005&sciodt=0,5&hl=en",49,"2025-11-13 00:32:51","","10.1145/3510455.3512792","","",,,,,17,5.67,4,4,3,"Building software is a crucial task to compile, test, and deploy software systems while continuously ensuring quality. As software is more and more configurable, building multiple …","https://hal.science/hal-03558479v1/file/ICSE22_NIER_HAL.pdf","https://scholar.google.com/scholar?q=related:0lqw_ASeulcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"JM Bessal, M Cavalcanti, M Acher…","Unveiling the Impact of Sampling on Feature Selection for Performance Prediction in Configurable Systems",2025,"2025 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11024508/","https://scholar.google.com/scholar?cites=1884805080537413770&as_sdt=2005&sciodt=0,5&hl=en",50,"2025-11-13 00:32:51","","","","",,,,,1,1.00,0,4,1,"Modern software systems are highly configurable, offering a vast number of configuration options that can be customized to meet specific functional and non-functional requirements …","","https://scholar.google.com/scholar?q=related:irhIEDwsKBoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
10,"MS Iqbal, R Krishna, MA Javidian, B Ray…","CADET: Debugging and fixing misconfigurations using counterfactual reasoning",2021,"arXiv preprint arXiv …","academia.edu","https://www.academia.edu/download/106457007/Krishuna_ARXIV_2021.pdf","https://scholar.google.com/scholar?cites=1440303584450699364&as_sdt=2005&sciodt=0,5&hl=en",51,"2025-11-13 00:32:51","PDF","","","",,,,,10,2.50,2,5,4,"Modern computing platforms are highly-configurable with thousands of interacting configuration options. However, configuring these systems is challenging and …","https://www.academia.edu/download/106457007/Krishuna_ARXIV_2021.pdf","https://scholar.google.com/scholar?q=related:ZODnn3r8_BMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"Z Fiyouzisabah, J Galasso, M Fokaefs…","Towards Rapid Design of Compartmental Models",2024,"Proceedings of the ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3652620.3688340","",52,"2025-11-13 00:32:51","","10.1145/3652620.3688340","","",,,,,0,0.00,0,4,1,"In times of crisis, epidemiologists can come under great pressure to model rapidly evolving diseases and to produce analyses about the effects of potential public health interventions …","https://michalis.famelis.info/wp-content/uploads/2024/08/2024_me_vision_paper_rapid_design_of_compartmental_models-4.pdf","https://scholar.google.com/scholar?q=related:qX5Z5oiYvwsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"M Mittermaier, T Saber, G Botterweck","Applying Graph Neural Networks to Learn Graph Configuration Spaces",2025,"Proceedings of the 19th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3715340.3715444","https://scholar.google.com/scholar?cites=15394844182097329258&as_sdt=2005&sciodt=0,5&hl=en",53,"2025-11-13 00:32:51","","10.1145/3715340.3715444","","",,,,,1,1.00,0,3,1,"The configuration process for feature-oriented product lines is well-researched for Boolean and numerical feature configurations. However, in several engineering fields, we encounter …","https://dl.acm.org/doi/pdf/10.1145/3715340.3715444","https://scholar.google.com/scholar?q=related:anxm3jd5pdUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Weiß, R Müller, L Güthing, T Vente…","Automated Learning of Software Configuration Spaces is not Easy",2025,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3744915.3748458","",54,"2025-11-13 00:32:51","","10.1145/3744915.3748458","","",,,,,0,0.00,0,5,1,"Many modern software-intensive systems, like mobile/cloud apps and operating systems like the Linux kernel, are highly configurable to adapt to diverse users' needs and platforms …","","https://scholar.google.com/scholar?q=related:eKFGQVIhcw0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"L Lesoil, H Spieker, A Gotlieb, M Acher…","Learning input-aware performance models of configurable systems: An empirical evaluation",2024,"Journal of Systems and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164121223002789","https://scholar.google.com/scholar?cites=3266188705143877726&as_sdt=2005&sciodt=0,5&hl=en",55,"2025-11-13 00:32:51","","","","",,,,,3,3.00,1,5,1,"Modern software-based systems are highly configurable and come with a number of configuration options that impact the performance of the systems. However, selecting …","https://www.sciencedirect.com/science/article/am/pii/S0164121223002789","https://scholar.google.com/scholar?q=related:XnB-g1LVUy0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"B Friesel, K Elmenhorst, L Kaiser, M Müller…","kconfig-webconf: retrofitting performance models onto kconfig-based software product lines",2022,"Proceedings of the 26th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3503229.3547026","https://scholar.google.com/scholar?cites=2056855687831638288&as_sdt=2005&sciodt=0,5&hl=en",56,"2025-11-13 00:32:51","","10.1145/3503229.3547026","","",,,,,6,2.00,1,5,3,"Despite decades of research and clear advantages, performance-aware configuration of real-world software product lines is still an exception rather than the norm. One reason for …","https://ess.cs.uos.de/static/papers/Friesel-2022-SPLC.pdf","https://scholar.google.com/scholar?q=related:EFFys1lrixwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"A Rayegan, T Menzies","Minimal Data, Maximum Clarity: A Heuristic for Explaining Optimization",2025,"arXiv preprint arXiv:2509.08667","arxiv.org","https://arxiv.org/abs/2509.08667","",57,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,2,1,"Efficient, interpretable optimization is a critical but underexplored challenge in software engineering, where practitioners routinely face vast configuration spaces and costly, error …","https://arxiv.org/pdf/2509.08667","https://scholar.google.com/scholar?q=related:_bo_rP5taTAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"J Januário, MI Nicolau, KR Felizardo…","Toward Reliable Forward Snowballing in Systematic Literature Reviews: A Comparative Study and Framework Proposal",2025,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbes/article/view/37056","https://scholar.google.com/scholar?cites=9095618418971415783&as_sdt=2005&sciodt=0,5&hl=en",58,"2025-11-13 00:32:51","","","","",,,,,1,1.00,0,4,1,"Resumo Systematic Literature Reviews (SLRs) play a vital role in the software engineering field by synthesizing existing knowledge, identifying research gaps, and guiding future …","https://sol.sbc.org.br/index.php/sbes/article/download/37056/36841/","https://scholar.google.com/scholar?q=related:55RK68IgOn4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"R Müller, M Weiß, M Lochau","Finding Optimal Configurations of Cardinality-based Feature Models using Weighted Automata",2025,"Proceedings of the 29th ACM International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3744915.3748464","",59,"2025-11-13 00:32:51","","10.1145/3744915.3748464","","",,,,,0,0.00,0,3,1,"Cardinality-based feature models generalize the notion of configurations from Boolean vectors to Integer-valued vectors to denote the number of instances per selected feature …","https://dl.acm.org/doi/full/10.1145/3744915.3748464","https://scholar.google.com/scholar?q=related:nGM0y4TohzwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"R Mahdavi-Hezaveh, S Fatima, L Williams","Paving a Path for a Combined Family of Feature Toggle and Configuration Option Research",2024,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3672555","https://scholar.google.com/scholar?cites=1966792659591036348&as_sdt=2005&sciodt=0,5&hl=en",60,"2025-11-13 00:32:51","","10.1145/3672555","","",,,,,2,2.00,1,3,1,"Feature toggles and configuration options are techniques to include or exclude functionality in software. The research contributions to these two techniques have most often been …","","https://scholar.google.com/scholar?q=related:vP3E3YBzSxsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"T Matricon, M Acher, H Spieker, A Gotlieb","Efficiently Ranking Software Variants with Minimal Benchmarks",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2509.06716","",61,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,4,1,"Benchmarking is a common practice in software engineering to assess the qualities and performance of software variants, coming from multiple competing systems or from …","https://arxiv.org/pdf/2509.06716","https://scholar.google.com/scholar?q=related:64RsQaXPAXIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"H Borges, JA Pereira, DE Khelladi, M Acher","Linux Kernel Configurations at Scale: A Dataset for Performance and Evolution Analysis",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2505.07487","",62,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,4,1,"Configuring the Linux kernel to meet specific requirements, such as binary size, is highly challenging due to its immense complexity-with over 15,000 interdependent options …","https://arxiv.org/pdf/2505.07487?","https://scholar.google.com/scholar?q=related:H380oM6DWw8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Escanez-Exposito, J Martinez, E Osaba…","FMCooler: Simulated annealing for feature model configuration selection",2025,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3748269.3748488","",63,"2025-11-13 00:32:51","","10.1145/3748269.3748488","","",,,,,0,0.00,0,4,1,"FMCooler is a tool for the automatic optimization in the selection of a configuration from a feature model based on the Simulated Annealing metaheuristic. It is a python-based tool …","https://dl.acm.org/doi/full/10.1145/3748269.3748488","https://scholar.google.com/scholar?q=related:4XD7oQRE98gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"B Friesel, O Spinczyk","Performance-Aware Behaviour Models for Feature-Dependent Runtime Attributes in Product Lines",2025,"Proceedings of the 19th International Working …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3715340.3715435","",64,"2025-11-13 00:32:51","","10.1145/3715340.3715435","","",,,,,0,0.00,0,2,1,"A product line's features describe its configurable functional properties by means of boolean feature toggles or numeric values. Meanwhile, performance models describe the link …","https://dl.acm.org/doi/pdf/10.1145/3715340.3715435","https://scholar.google.com/scholar?q=related:s8Svznmv0N0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"A Felfernig, A Falkner, D Benavides","Feature Modelling",2024,"Feature Models: AI-Driven Design …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-61874-1_2","https://scholar.google.com/scholar?cites=15676565576489261154&as_sdt=2005&sciodt=0,5&hl=en",65,"2025-11-13 00:32:51","","10.1007/978-3-031-61874-1_2","","",,,,,1,1.00,0,3,1,"In this chapter, we describe the basis of Feature Models (FMs) using graphical as well as textual representations. We introduce a smartwatch FM that will be used as a working …","https://link.springer.com/content/pdf/10.1007/978-3-031-61874-1_2.pdf","https://scholar.google.com/scholar?q=related:YljCdFVZjtkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"Y Li, L Bao, K Huang, C Wu, X Li","RSFIN: A Rule Search-based Fuzzy Inference Network for performance prediction of configurable software systems",2024,"Journal of Systems and Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164121223003084","https://scholar.google.com/scholar?cites=9596001871039412063&as_sdt=2005&sciodt=0,5&hl=en",66,"2025-11-13 00:32:51","","","","",,,,,2,2.00,0,5,1,"Many modern software systems provide numerous configuration options to users and different configurations often lead to different performances. Due to the complex impact of a …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4469913","https://scholar.google.com/scholar?q=related:X7dJI9zYK4UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"Y Merel Jourdan, M Acher, C Maumet","In the Search for Truth: Navigating Variability in Neuroimaging Software Pipelines",2025,"Proceedings of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3744915.3748470","",67,"2025-11-13 00:32:51","","10.1145/3744915.3748470","","",,,,,0,0.00,0,3,1,"Neuroimaging pipelines–software-driven analysis workflows of brain images–are characterized by a wide range of tools, parameters, and configuration choices. Such …","https://dl.acm.org/doi/pdf/10.1145/3744915.3748470","https://scholar.google.com/scholar?q=related:bUq64uIb04gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Wijaya, S Lazreg, T Fabarisov, A Hein…","Performance Prediction of Cyber-Physical Systems Product Lines in Dynamic Environments",2025,"Proceedings of the 2025 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3744915.3748476","",68,"2025-11-13 00:32:51","","10.1145/3744915.3748476","","",,,,,0,0.00,0,5,1,"Evaluating performance properties across highly configurable Cyber-Physical Systems (CPS) remains a significant challenge due to the size of configuration spaces and the cost of …","https://dl.acm.org/doi/pdf/10.1145/3744915.3748476","https://scholar.google.com/scholar?q=related:y7Pmqn7p7oAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"T Burgstaller, D Garber, VM Le, A Felfernig","Optimization Space Learning: A Lightweight, Noniterative Technique for Compiler Autotuning",2024,"Proceedings of the 28th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3646548.3672588","https://scholar.google.com/scholar?cites=3621870412603423900&as_sdt=2005&sciodt=0,5&hl=en",69,"2025-11-13 00:32:51","","10.1145/3646548.3672588","","",,,,,3,3.00,1,4,1,"Compilers are highly configurable systems. One can influence the performance of a compiled program by activating and deactivating selected compiler optimizations. However …","https://dl.acm.org/doi/pdf/10.1145/3646548.3672588","https://scholar.google.com/scholar?q=related:nHy5ZfN3QzIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"L Lesoil, M Acher, A Blouin, JM Jézéquel","The Interaction between inputs and configurations fed to software systems: An empirical study",2021,"arXiv preprint arXiv:2112.07279","arxiv.org","https://arxiv.org/abs/2112.07279","https://scholar.google.com/scholar?cites=1646696013117816522&as_sdt=2005&sciodt=0,5&hl=en",70,"2025-11-13 00:32:51","","","","",,,,,6,1.50,2,4,4,"Widely used software systems such as video encoders are by necessity highly configurable, with hundreds or even thousands of options to choose from. Their users often have a hard …","https://arxiv.org/pdf/2112.07279","https://scholar.google.com/scholar?q=related:yn7wokw92hYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"R Krishna, MS Iqbal, MA Javidian, B Ray…","Cadet: Debugging and fixing misconfigurations using counterfactual reasoning",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2010.06061","https://scholar.google.com/scholar?cites=12709854397945878853&as_sdt=2005&sciodt=0,5&hl=en",71,"2025-11-13 00:32:51","","","","",,,,,6,1.20,1,5,5,"Modern computing platforms are highly-configurable with thousands of interacting configurations. However, configuring these systems is challenging. Erroneous …","https://arxiv.org/pdf/2010.06061","https://scholar.google.com/scholar?q=related:RRmAODx5YrAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"M Mittermaier, T Saber, G Botterweck","Learning Graph Configuration Spaces with Graph Embedding in Engineering Domains",2023,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-53966-4_25","https://scholar.google.com/scholar?cites=14045007697796139843&as_sdt=2005&sciodt=0,5&hl=en",72,"2025-11-13 00:32:51","","10.1007/978-3-031-53966-4_25","","",,,,,2,1.00,1,3,2,"In various domains, engineers face the challenge of optimising system configurations while considering numerous constraints. A common goal is not to identify the best configuration as …","https://www.researchgate.net/profile/Takfarinas-Saber/publication/378228820_Learning_Graph_Configuration_Spaces_with_Graph_Embedding_in_Engineering_Domains/links/662a149e08aa54017ab4a099/Learning-Graph-Configuration-Spaces-with-Graph-Embedding-in-Engineering-Domains.pdf","https://scholar.google.com/scholar?q=related:QwvEZhbk6cIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Gong","Pushing the Boundary: Specialising Deep Configuration Performance Learning",2024,"arXiv preprint arXiv:2407.02706","arxiv.org","https://arxiv.org/abs/2407.02706","",73,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,1,"Software systems often have numerous configuration options that can be adjusted to meet different performance requirements. However, understanding the combined impact of these …","https://arxiv.org/pdf/2407.02706?","https://scholar.google.com/scholar?q=related:k3ltSTWu1rQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"DA Marassi, JA Pereira, KR Felizardo","Comparing LLMs and Proposing an ML-Based Approach for Search String Generation in Systematic Literature Reviews",2025,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbes/article/view/37069","https://scholar.google.com/scholar?cites=2355219395447627441&as_sdt=2005&sciodt=0,5&hl=en",74,"2025-11-13 00:32:51","","","","",,,,,1,1.00,0,3,1,"The formulation of an effective search string is a critical process in systematic literature reviews (SLRs), as it directly influences both the coverage and precision of the retrieved …","https://sol.sbc.org.br/index.php/sbes/article/download/37069/36854/","https://scholar.google.com/scholar?q=related:sR7EyY9rryAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Weiß, SI Butt, M Lochau","On Reverse Engineering Cardinality-Based Feature Models",2025,"Proceedings of the 29th ACM International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3748269.3749384","",75,"2025-11-13 00:32:51","","10.1145/3748269.3749384","","",,,,,0,0.00,0,3,1,"We consider the problem of reverse engineering a cardinality-based feature model from a given set of multi-instance feature configurations. Established reverse engineering …","","https://scholar.google.com/scholar?q=related:-VXMjnHfCXMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"Y Xia","Towards Realistic, Applicable and Feasible Configuration-Aware Performance Modeling",2025,"2025 IEEE/ACM 47th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/11024261/","",76,"2025-11-13 00:32:51","","","","",,,,,0,0.00,0,1,1,"In modern software systems, configurability has become essential for optimizing performance across varying scenarios and user demands. However, predicting performance …","","https://scholar.google.com/scholar?q=related:QnTmov5iuzsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"D Garber, T Burgstaller, A Felfernig, VM Le, S Lubos…","Collaborative Recommendation of Search Heuristics For Constraint Solvers.",2023,"ConfWS","ceur-ws.org","https://ceur-ws.org/Vol-3509/paper6.pdf","https://scholar.google.com/scholar?cites=11751912754696240596&as_sdt=2005&sciodt=0,5&hl=en",77,"2025-11-13 00:32:51","PDF","","","",,,,,2,1.00,0,6,2,"Feature models (FM) support the management of variability properties of software, products, and services. To enable feature model configuration, these models have to be translated …","https://ceur-ws.org/Vol-3509/paper6.pdf","https://scholar.google.com/scholar?q=related:1D0N12IuF6MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"É Guégain, A Bonvoisin, M Acher, C Quinton…","Exploring Performance of Configurable Software Systems: the JHipster Case Study",2025,"EASE'25-29th …","hal.science","https://hal.science/hal-05003699/document","",78,"2025-11-13 00:32:51","PDF","","","",,,,,0,0.00,0,5,1,"The performance of software systems remains a key concern in software engineering. Configurable software systems, with their numerous configurations, complicate the …","https://hal.science/hal-05003699/document","https://scholar.google.com/scholar?q=related:5i4s5r5pMR0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"S Sondur, K Kant","Performance health index for complex cyber infrastructures",2022,"ACM Transactions on Modeling and Performance …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3538646","https://scholar.google.com/scholar?cites=829250617930123706&as_sdt=2005&sciodt=0,5&hl=en",79,"2025-11-13 00:32:51","","10.1145/3538646","","",,,,,4,1.33,2,2,3,"Most IT systems depend on a set of configuration variables (CVs), expressed as a name/value pair that collectively defines the resource allocation for the system. While the ill …","https://dl.acm.org/doi/pdf/10.1145/3538646","https://scholar.google.com/scholar?q=related:uol_HwsXggsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"L Güthing, T Pett, I Schaefer","Out-of-the-Box Prediction of Non-Functional Variant Properties Using Automated Machine Learning",2024,"Proceedings of the 28th ACM International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3646548.3676546","",80,"2025-11-13 00:32:51","","10.1145/3646548.3676546","","",,,,,0,0.00,0,3,1,"A configurable system is characterized by the configuration options present or absent in its variants. Selecting and deselecting those configuration options directly influences the …","https://dl.acm.org/doi/pdf/10.1145/3646548.3676546","https://scholar.google.com/scholar?q=related:rwhLSK69hDkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"M Acher, B Combemale, GA Randrianaina…","Embracing Deep Variability For Reproducibility and Replicability",2024,"Proceedings of the 2nd …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3641525.3663621","https://scholar.google.com/scholar?cites=1463054590637617376&as_sdt=2005&sciodt=0,5&hl=en",81,"2025-11-13 00:32:51","","10.1145/3641525.3663621","","",,,,,2,2.00,1,4,1,"Reproducibility (aka, determinism in some cases) constitutes a fundamental aspect in various fields of computer science, such as floating-point computations in numerical analysis …","https://dl.acm.org/doi/pdf/10.1145/3641525.3663621","https://scholar.google.com/scholar?q=related:4LD1CWbQTRQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"CDN Damasceno, D Strüber","Family-Based Fingerprint Analysis: A Position Paper",2022,"A Journey from Process Algebra via Timed …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-15629-8_8","https://scholar.google.com/scholar?cites=13199138847249717925&as_sdt=2005&sciodt=0,5&hl=en",82,"2025-11-13 00:32:51","","10.1007/978-3-031-15629-8_8","","",,,,,3,1.00,2,2,3,"Thousands of vulnerabilities are reported on a monthly basis to security repositories, such as the National Vulnerability Database. Among these vulnerabilities, software …","https://arxiv.org/pdf/2209.15620","https://scholar.google.com/scholar?q=related:pdpge9nCLLcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
